38703|21678||13712|27|
38703|32852||6926|46|
38703|16417||6772|33|
38703|21583||4125|1|
38703|63598||17856|26|
38703|19974||2919|35|
38703|62498||14457|21|
38703|59640||10120|48|
38703|55447||15627|21|
38703|71914||13595|52|
38703|57352||14466|4|
38703|71106||11933|18|
38703|12059||17619|36|
38703|47740||17714|5|
38703|57696||2981|18|
38703|19738||1446|31|
38703|51141||4661|54|99344
38703|28907||14069|8|99344
38703|23509||10577|13|99344
38703|6443||1760|24|99344
38703|26555||6719|51|99344
38703|1739||8947|42|99344
38703|53361||10446|8|99344
38703|80621||13605|17|99344
38703|58854||1772|38|99344
38703|20323||13712|35|99344
38703|9823||4937|40|99344
38703|30895||12068|47|99344
38703|56331||13585|50|99344
38703|67640||9453|14|99344
38703|69671||10038|14|99344
38703|20836||6077|10|99344
38703|3927||842|53|99344
38703|59995||13872|17|99344
38703|19435||10547|41|
38703|84200||5034|30|
38703|32547||17216|45|
38703|3253||7184|16|
38703|45856||5721|41|
38703|16799||4971|50|
38703|81319||17051|40|
38703|31499||13473|8|
38703|46814||16274|15|
38703|56813||3029|34|
38703|80562||3805|40|
38703|74939||17866|11|
38703|45683||4385|40|
38703|15730||12338|43|
38703|79719||5255|38|
38703|23159||8062|14|
38703|68814||963|48|
38703|6782||12291|58|
38703|10220||9362|3|
38703|6121||13646|8|10040
38703|68213||11609|34|10040
38703|11600||5545|13|10040
38703|39126||5183|10|10040
38703|68605||12680|57|10040
38703|39260||9436|14|10040
38703|45992||17583|30|10040
38703|34046||2966|42|10040
38703|63034||16715|36|10040
38703|25886||5445|26|10040
38703|37167||15295|56|10040
38703|75869||16511|33|10040
38703|71299||13186|52|10040
38703|63565||14452|29|10040
38703|55235||3743|10|10040
38703|60079||16769|30|10040
38703|56692||12884|32|10040
38703|83814||12592|39|76178
38703|39549||3822|56|76178
38703|60102||9685|47|76178
38703|42399||493|11|76178
38703|39659|89400|10867|58|76178
38703|61055||11986|22|
38703|8658||15201|45|
38703|38436||10177|17|
38703|74287||5213|28|
38703|51224||16563|28|
38703|67332||10446|13|
38703|3470||10355|41|
38703|45689||5805|37|
38703|24640||5966|7|
38703|85556||5265|37|
38703|25363||10723|37|
38703|43910||4209|42|66341
38703|9228||14671|1|66341
38703|22899||8593|41|66341
38703|8000||16575|8|66341
38703|1475||17198|47|66341
38703|15285||17256|18|66341
38703|60921||15687|8|66341
38703|34863||9161|26|66341
38703|40474||13316|41|66341
38703|17229||10334|11|66341
38703|63408||15766|47|66341
38703|1152||12059|5|66341
38703|29466||745|3|66341
38703|58120||7686|56|66341
38703|10678||6810|46|66341
38703|10250||8525|55|66341
38703|74888||13056|16|66341
38703|43855||3709|26|66341
38703|31778||3387|28|
38703|42491||5588|0|
38703|43423||9611|43|
38703|75183||4617|47|
38703|17181||17299|15|
38703|67608||13227|51|
38703|20247||11745|22|
38703|29932||16778|51|
38703|28740||13385|43|
38703|1136||14487|6|
38703|54276||13794|34|
38703|32209||3928|8|
38703|68247||8524|47|
38703|16916||3024|56|
38703|44286||13568|12|
38703|70429||14300|2|
38703|23518||3648|33|
38703|45430||4946|36|
38703|52491||2346|23|
38703|9748||6864|47|
38703|33223||16007|32|
38703|55516||13117|57|
38703|21824||5214|51|
38703|53438||6023|50|
38703|40344||17167|0|
38703|53943||4418|56|
38703|18536||12941|15|
38703|52707||17947|41|
38703|46790||2457|48|85534
38703|38597||7911|12|85534
38703|85555||15718|28|85534
38703|14209||10964|15|85534
38703|56289|89401|13036|42|85534
38703|56289|89401|14452|41|85534
38703|56289|89401|15062|31|85534
38703|56289|89401|7735|13|85534
38703|56289|89401|14521|27|85534
38703|56289|89401|14757|43|85534
38703|56289|89401|8748|47|85534
38703|56289|89401|16380|2|85534
38703|56289|89401|11074|32|85534
38703|56289|89401|13036|20|85534
38703|56289|89401|14975|5|85534
38703|56289|89401|7902|31|85534
38703|56289|89401|1588|3|85534
38703|56289|89401|880|44|85534
38703|36405||15997|45|
38703|41883||11524|5|
38703|38357||7125|57|
38703|20851||17277|26|
38703|85247||14246|14|
38703|30230||5480|15|
38703|57160||361|8|
38703|70626||5496|15|
38703|6371||11773|49|
38703|85316||11057|8|
38703|69502||4797|46|
38703|21334||14851|10|
38703|85836||2757|8|
38703|72581||1035|19|
38703|1073||10256|1|
38703|68288||10412|22|
38703|14118||13924|10|
38703|17557||13240|48|
38703|8900||15951|45|
38703|8396||10451|26|
38703|16738||6157|33|
38703|61083||1056|22|
38703|66090||2956|7|
38703|24823||14079|54|
38703|14605||10865|25|
38703|46507||10844|32|
38703|32993||8999|32|
38703|1348||8280|39|
38703|26095||2785|11|
38703|41213||17263|16|
38703|16524||16919|39|
38703|47377||9450|32|
38703|16072||3119|4|
38703|37552||11191|6|
38703|33360||236|36|
38703|22810||12871|14|
38703|63273||10614|51|
38703|41992||8008|37|
38703|86022||16641|58|
38703|42344||9139|19|
38703|51415||13301|34|
38703|24001||12208|16|
38703|45299||8291|50|
38703|76255||14194|27|
38703|61696||1974|0|
38703|47239||12831|28|
38703|32092||9896|46|
38703|57947||5726|54|
38703|62217||12761|32|
38703|71634||4122|9|
38703|65368||11933|27|67306
38703|51022||17662|32|67306
38703|12083||6316|39|67306
38703|83794||11961|10|67306
38703|75211||5345|55|67306
38703|75686||5119|13|67306
38703|85359||8132|43|67306
38703|38689||7444|14|67306
38703|67582||344|59|67306
38703|58072||8610|56|67306
38703|29147||15799|40|67306
38703|48789||11506|19|67306
38703|15291||2978|7|67306
38703|7980||2794|3|67306
38703|44025||16869|38|67306
38703|47866||15041|55|67306
38703|47092||4788|9|99724
38703|5039||1910|48|99724
38703|77715||10400|27|99724
38703|23687||6766|22|99724
38703|46488||14544|42|99724
38703|11581||13611|30|99724
38703|64139|89402|15549|43|99724
38703|64139|89402|15261|19|99724
38703|64139|89402|16006|57|99724
38703|8826||4630|25|56511
38703|18055||10587|11|56511
38703|47400||8912|45|56511
38703|31495||12142|42|56511
38703|29060||17633|0|56511
38703|20350||15351|23|56511
38703|46394||8376|52|56511
38703|43202||1633|21|56511
38703|80202||17641|21|56511
38703|1796||15451|59|56511
38703|36808||2200|31|56511
38703|19732||10981|56|56511
38703|70131||8559|43|56511
38703|82549||8894|14|56511
38703|51775||8795|18|56511
38703|12136||12899|14|56511
38703|23000||17048|10|56511
38703|26699||6123|28|39417
38703|41498||6621|19|39417
38703|76450||3193|32|39417
38703|39420||6490|32|39417
38703|6574||15893|25|39417
38703|51798||10621|45|39417
38703|28423||13970|10|39417
38703|67359||6374|24|39417
38703|59065||763|32|39417
38703|13211||13486|34|39417
38703|16078||14630|19|39417
38703|64048||1026|41|39417
38703|70024||1543|26|39417
38703|67470||5346|2|39417
38703|67993||8254|22|61223
38703|13752||13722|51|61223
38703|77138||2540|0|61223
38703|84830||16190|44|61223
38703|60128||5533|13|61223
38703|33955||15231|42|61223
38703|84712||4110|50|61223
38703|17545||17856|38|61223
38703|68860||7909|19|61223
38703|81611||13986|7|61223
38703|72460||13186|0|61223
38703|5152||10957|45|
38703|2789||8128|43|
38703|50863||13239|43|
38703|85999||3348|53|
38703|14967||3868|21|
38703|75322||7009|51|
38703|43055||17649|41|
38703|69792||5624|23|
38703|36879||14311|50|
38703|63166||3698|48|
38703|19984||17354|11|
38703|31032||17179|58|66967
38703|5349||3849|30|66967
38703|67525||10250|20|66967
38703|33406||1241|41|66967
38703|25039|89403|7703|47|66967
38703|25039|89403|13790|20|66967
38703|25039|89403|6350|45|66967
38703|25039|89403|5473|20|66967
38703|25039|89403|5035|20|66967
38703|25039|89403|14590|2|66967
38703|25039|89403|93|27|66967
38703|71365||2651|37|99783
38703|58017||15508|56|99783
38703|2096||1019|38|99783
38703|5152||6742|40|99783
38703|38062||7825|21|99783
38703|68217||1859|6|99783
38703|214||6941|16|99783
38703|8940||10797|3|99783
38703|85072||2630|38|99783
38703|61056||8634|20|99783
38703|34333||10729|11|99783
38703|47820||10035|34|64296
38703|17299||14299|53|64296
38703|79366||2947|9|64296
38703|22568||6014|32|64296
38703|57565||13803|52|64296
38703|44797||12921|26|64296
38703|18552||2568|4|64296
38703|82998||7752|17|64296
38703|59266||12166|52|64296
38703|8514||5344|3|64296
38703|54222||14211|17|64296
38703|71395||10771|53|64296
38703|28209||13694|55|64296
38703|71030||13141|17|64296
