38697|11222||9912|32|63997
38697|17398||17495|39|63997
38697|26083||5969|13|63997
38697|38456||9238|49|63997
38697|63489||254|34|63997
38697|39605||8603|5|63997
38697|60584||5848|57|63997
38697|19045||12434|20|63997
38697|10042||10659|50|63997
38697|18171||7986|24|63997
38697|59619||7252|42|63997
38697|40177||12716|25|63997
38697|15784||9685|18|63997
38697|45260||8901|21|63997
38697|21109||16369|57|63997
38697|45835||2135|40|63997
38697|57049||14100|57|63997
38697|36919||2570|17|63997
38697|82591||663|8|63997
38697|61329||6735|53|63997
38697|400||8331|0|
38697|35552||17181|42|
38697|4926||9126|59|
38697|42247||13689|9|
38697|60192||5506|32|
38697|12650||2874|6|
38697|72539||16943|6|
38697|61895||7669|28|
38697|77695||3570|34|
38697|50243||863|54|
38697|65553||1489|54|
38697|31196||6817|19|
38697|64064||17056|25|
38697|78244||1885|53|
38697|20434||9800|11|
38697|3603||16774|22|
38697|85680||695|7|
38697|58555||5290|5|
38697|38083||5512|54|
38697|47326||12822|52|
38697|54833||9502|42|
38697|11024||7410|58|
38697|70834||11569|30|
38697|76373||4661|56|
38697|10994||17702|55|
38697|72814||11812|22|
38697|53360||12860|57|
38697|39391||4448|56|
38697|84239||12455|26|
38697|14081||14167|54|
38697|30782||16444|55|
38697|6985||10854|12|
38697|63918||3659|6|
38697|29418||14176|29|
38697|34826||14864|9|
38697|49450||12779|17|
38697|36551||11138|22|
38697|8235||3017|31|
38697|50577||10946|41|
38697|34029||7401|5|
38697|3118||10974|37|
38697|32233||3034|4|
38697|65363||7905|22|
38697|53600||3405|18|95479
38697|72204||13556|43|95479
38697|59605||16840|49|95479
38697|10336||4483|38|95479
38697|80481||9909|23|95479
38697|34486||13933|40|95479
38697|38598|89100|17861|58|95479
38697|38598|89100|17324|43|95479
38697|38598|89100|9486|40|95479
38697|22743||3310|11|22254
38697|48894||11162|30|22254
38697|72253||1277|38|22254
38697|3165||13605|39|22254
38697|26653||4831|17|22254
38697|84279||5713|47|22254
38697|64219||7947|23|22254
38697|7295||12564|37|22254
38697|97||345|14|22254
38697|11325||3700|35|22254
38697|53289||6201|12|22254
38697|3999||10015|48|
38697|75177||12969|35|
38697|58941||4543|14|
38697|10126||4168|14|
38697|65204||15224|38|
38697|62259||17772|57|
38697|62213||11885|0|
38697|32282||8773|43|
38697|82496||157|52|
38697|71306||12492|59|
38697|27710||7069|48|
38697|11074||8691|54|
38697|50801||14273|7|
38697|46187||347|30|
38697|58212||11931|39|
38697|517||9950|20|
38697|22810||14027|35|
38697|53404||9492|0|
38697|22693||14094|6|42312
38697|15250||11050|33|42312
38697|24996||14734|55|42312
38697|59892||3718|20|42312
38697|79093||8867|31|42312
38697|74372||7887|27|42312
38697|39834||15922|18|42312
38697|83974||11550|8|42312
38697|45215||7043|34|42312
38697|8224||1755|31|42312
38697|27753||7561|53|42312
38697|53903||9125|25|42312
38697|70226||14274|57|42312
38697|22987||7084|1|42312
38697|35188||10105|50|42312
38697|77596||16893|0|82679
38697|61033||16290|38|82679
38697|33156||10941|52|82679
38697|46234||971|26|82679
38697|26750||1187|51|82679
38697|55288||14427|11|82679
38697|10847||2071|55|82679
38697|25655||5594|39|82679
38697|4208||13833|31|82679
38697|21299||10206|17|82679
38697|46645||11134|57|82679
38697|60993||3945|56|82679
38697|71186||3166|59|82679
38697|13594||5433|4|82679
38697|77503||10903|59|82679
38697|769||17029|29|82679
38697|52725||15283|8|82679
38697|46084||2001|15|82679
38697|40040||17976|1|82679
38697|72596||12711|17|82679
38697|66768||173|19|41855
38697|59485||11602|0|41855
38697|64267||9253|27|41855
38697|6540||968|15|41855
38697|83161|89101|15046|30|41855
38697|83161|89101|10233|54|41855
38697|83161|89101|2837|31|41855
38697|83161|89101|16380|22|41855
38697|83161|89101|1824|49|41855
38697|83161|89101|9456|17|41855
38697|83161|89101|9220|22|41855
38697|83161|89101|9289|58|41855
38697|83161|89101|10001|53|41855
38697|40833||9755|14|
38697|30751||2689|13|
38697|30935||6102|49|
38697|39058||10881|28|
38697|68311||7010|8|
38697|61562||1713|22|
38697|18813||13936|44|
38697|84733||4248|3|
38697|11017||16862|56|
38697|75217||13698|11|
38697|36399||15860|37|
38697|56103||14005|29|
38697|3022||12971|59|
38697|84251||4108|59|
38697|84470||9624|13|
38697|54296||7424|43|
38697|80709||5930|38|
38697|60343||459|55|
38697|73089||17386|5|
38697|72027||7553|27|
38697|24936||3816|55|
38697|72021||9136|31|
38697|10771||10076|49|
38697|27272||12491|40|
38697|47749||14524|39|
38697|517||864|59|
38697|80063||9674|13|
38697|15888||8045|23|
38697|53265||3143|45|
38697|32704||2955|21|
38697|8242||3191|20|
38697|1937||13551|20|
38697|3581||9216|31|
38697|66225||1048|31|
38697|17344||7691|13|
38697|82860||14055|52|
38697|40076||3650|24|
38697|25718||240|40|
38697|5007||4083|45|
38697|984||688|9|
38697|25111||13851|14|
38697|53735||14407|26|
38697|50960||7289|9|
38697|12703||14415|18|
38697|3215||1264|2|
38697|32661||9048|56|
38697|5382||14333|18|
38697|81768||3594|3|
38697|49177||4207|25|
38697|18328||8515|43|
38697|53138||16658|41|
38697|5750||17351|14|
38697|74720||10918|43|
38697|43761||8949|45|
38697|76569||16810|16|
38697|43214||3000|10|
38697|52642||13351|20|
38697|40586||11538|39|
38697|32969||7670|14|74825
38697|51843||6815|35|74825
38697|54358||7996|20|74825
38697|79312|89102|8866|10|74825
38697|79312|89102|16423|36|74825
38697|79312|89102|9434|0|74825
38697|79312|89102|1185|43|74825
38697|79312|89102|5640|34|74825
38697|79312|89102|997|27|74825
38697|79312|89102|13702|33|74825
38697|79312|89102|1216|34|74825
38697|79312|89102|6486|26|74825
38697|79312|89102|10003|45|74825
38697|79312|89102|5515|5|74825
38697|79312|89102|11718|6|74825
38697|79312|89102|3407|34|74825
38697|56323||16209|8|42106
38697|527||6861|32|42106
38697|34705||7435|47|42106
38697|64935||16469|34|42106
38697|12451||4631|10|42106
38697|25141||10261|47|42106
38697|16377||14863|4|42106
38697|38671||1228|22|42106
38697|8884||1117|5|42106
38697|16993||5246|27|42106
38697|47111||10918|46|42106
38697|35798||12691|45|42106
38697|41672||9514|7|42106
38697|31236||12373|55|42106
38697|37212||15397|59|42106
38697|26837||11437|57|42106
38697|49212||1387|37|42106
38697|47113||9702|58|42106
38697|15239||12507|6|57709
38697|35716||15199|1|57709
38697|76655||11360|4|57709
38697|46902||17069|34|57709
38697|24962||7146|59|57709
38697|3725||17436|30|57709
38697|16500||6196|8|57709
38697|27381||13843|30|57709
38697|68075||4425|26|57709
38697|30610||16690|40|57709
38697|23093||13357|24|57709
38697|54754||2781|12|57709
38697|7600||13012|45|57709
38697|24142||6819|6|57709
38697|42995||17730|34|
38697|74704||10594|26|
38697|81652||1006|49|
38697|69599||2642|21|
38697|73110||5674|4|
38697|7260||12686|12|
38697|69284||4462|3|
38697|20235||2290|22|
38697|5938||3248|22|
38697|64643||16609|29|
38697|65048||8284|35|
38697|73940||253|15|
38697|69764||5165|51|
38697|52983||7350|40|
38697|80677||2848|13|
38697|69203||357|14|
38697|72916||17878|57|
38697|85474||12112|36|
38697|86023||3868|27|
38697|2015||1921|10|
38697|73534||4702|14|
38697|45487||369|4|
38697|24831||12670|53|
38697|1016||2254|33|
38697|18092||6954|53|
38697|39853||8823|49|
38697|34167||10312|11|
38697|48036||16232|17|
38697|30812||7599|16|
38697|15529||12446|25|
38697|6038||2494|24|
38697|37479||10192|6|
38697|70849||16507|9|
38697|23463||13105|30|
38697|31360||129|28|
38697|43303||7982|12|
38697|27848||16846|46|
38697|40816||3094|15|49620
38697|1775||481|10|49620
38697|80865||11241|22|49620
38697|53070|89103|14681|34|49620
38697|53070|89103|10028|13|49620
38697|53070|89103|7263|39|49620
38697|53070|89103|7971|44|49620
38697|53070|89103|6112|15|49620
38697|53070|89103|17088|44|49620
38697|53070|89103|811|18|49620
38697|53070|89103|9025|41|49620
38697|53070|89103|15298|28|49620
38697|53070|89103|17393|44|49620
38697|53070|89103|713|29|49620
38697|41424||3418|59|69825
38697|69470||12280|26|69825
38697|48574||170|53|69825
38697|52655||8022|18|69825
38697|50937||6419|14|69825
38697|75541||4197|46|69825
38697|42977||6401|21|69825
38697|40496||10748|12|69825
38697|42414||810|35|69825
38697|944||15235|8|69825
38697|44593||3385|44|69825
38697|61505||12389|9|69825
38697|14413||4031|15|
38697|55871||3154|14|
38697|69160||3315|31|
38697|29797||11897|50|
38697|37709||14921|20|
38697|31105||8507|38|
38697|73927||17348|26|
38697|1420||9375|43|
38697|27125||14594|31|
38697|20726||4464|50|
38697|65638||11480|34|
38697|53002||8150|34|
38697|8834||14092|5|
38697|27132||11038|6|
38697|36228||15719|44|
38697|35969||11218|51|
38697|69853||14780|5|
38697|43978||10748|15|
38697|76059||2517|39|
38697|23503||7867|6|
38697|56421||11868|36|
38697|48388||10443|25|
38697|34514||7013|24|
38697|7594||2551|8|
38697|40872||16101|54|
38697|85093||8066|40|
38697|83500||13121|17|
38697|5748||17701|18|
38697|48556||1840|6|
38697|52506||4990|32|
38697|21677||3834|22|
38697|8499||9212|43|
38697|85431||13749|57|
38697|29014||857|17|
38697|25194||7351|48|
38697|78603||9440|49|
38697|83297||4782|15|
38697|25206||17827|4|
38697|38371||17883|2|
38697|45785||3143|10|
38697|83060||10250|18|
38697|41270||1902|33|
38697|81027||16495|35|
38697|65879||614|16|
38697|18735||8280|21|
38697|37742||14325|32|
38697|69546||14797|26|
38697|81618||9693|41|
38697|31123||12608|33|
38697|1479||12373|5|
38697|8716||11891|59|
38697|27645||17099|44|
38697|44990||16291|23|54504
38697|74009||5680|53|54504
38697|11667||13823|54|54504
38697|43030|89104|11880|33|54504
38697|43030|89104|13105|55|54504
38697|43030|89104|7804|50|54504
38697|43030|89104|13627|4|54504
38697|43030|89104|10941|57|54504
38697|43030|89104|7499|28|54504
38697|43030|89104|17019|4|54504
38697|59728||12976|56|46237
38697|22812||13608|1|46237
38697|45078||16017|1|46237
38697|17112||5244|43|46237
38697|4406||15781|1|46237
38697|2895||877|43|46237
38697|27057||14012|37|46237
38697|37338||12080|23|46237
38697|20508||10494|53|46237
38697|21419||14290|1|46237
38697|38529||7095|11|46237
38697|56702||12781|37|95530
38697|17619||9404|6|95530
38697|70502||3532|32|95530
38697|82829||6031|22|95530
38697|26337||1807|16|95530
38697|1952||12999|1|95530
38697|7421||2628|29|95530
38697|59410||13627|6|95530
38697|13874||11289|15|95530
38697|39586||4499|30|95530
38697|82839||11091|22|95530
38697|69191||17899|26|95530
38697|29155||9959|13|95530
38697|57035||7700|31|95530
38697|50195||14707|24|95530
38697|35011||772|40|95530
38697|41109||16231|11|95530
38697|50493||6159|9|95530
38697|16912||14328|33|95530
38697|11849||10140|14|95530
38697|47345||14957|58|40827
38697|9255||8335|48|40827
38697|3158||11873|59|40827
38697|10888||3965|9|40827
38697|38358||9979|23|40827
38697|73070||7269|4|40827
38697|53525||2911|6|40827
38697|54025||9644|36|40827
38697|15416||9618|50|40827
38697|63353||6051|59|40827
38697|53335||16944|58|40827
38697|22234||11669|0|40827
38697|26520||14108|14|40827
38697|31140||10255|53|40827
38697|73484||7343|28|40827
38697|6559||11161|20|40827
38697|59546||9577|43|40827
38697|64016||5519|57|40827
38697|73356||16017|31|40827
38697|55398||11375|56|40827
38697|3815||8934|58|
38697|80484||1399|28|
38697|64577||112|0|
38697|10073||7030|18|
38697|24283||2883|30|
38697|73686||3074|25|
38697|23621||2913|27|
38697|73853||13716|28|
38697|54792||14347|47|
38697|50424||4364|3|
38697|14635||12705|8|
38697|71336||12248|24|
38697|66451||7439|24|
38697|84580||9959|45|
38697|30730||5587|57|
38697|54316||8224|25|
38697|63008||2821|45|
38697|44080||2411|0|
38697|11565||2387|11|
38697|10832||9530|4|
38697|17972||11607|34|
38697|69508||2241|0|95053
38697|30025||6437|34|95053
38697|52242||11267|46|95053
38697|74919||10836|43|95053
38697|66516|89105|15866|39|95053
38697|66516|89105|4375|15|95053
38697|66516|89105|12557|26|95053
38697|66516|89105|17922|5|95053
38697|66516|89105|17934|33|95053
38697|66516|89105|5511|51|95053
38697|66516|89105|5240|49|95053
38697|66516|89105|16990|27|95053
38697|66516|89105|2906|0|95053
38697|66516|89105|1116|23|95053
38697|66516|89105|4460|20|95053
38697|66516|89105|17255|30|95053
38697|14192||1058|24|93724
38697|58637||3688|4|93724
38697|39448||15581|25|93724
38697|55964||9017|34|93724
38697|81590||17018|56|93724
38697|50882||1812|19|93724
38697|31479||2359|4|93724
