38752|69087|4436|21438|594679|6346|41818|21438|594679|6346|41818|40|34|61647|10|11.00|0.99|11.99|70.37|661.32|2.09|2.32|6.59|663.30
37667|76331|103|93356|661806|1386|31063|93356|661806|1386|31063|2|15|18418|66|843.48|59.04|902.52|49.07|1062.53|506.09|6.75|330.64|1180.61
37864|77986|1135|93356|661806|1386|31063|93356|661806|1386|31063|36|0|18418|57|1077.87|75.45|1153.32|85.50|1593.42|646.72|8.62|422.53|1744.32
37662|3071|3239|93356|661806|1386|31063|93356|661806|1386|31063|4|17|18418|26|320.06|22.40|342.46|22.67|253.09|192.04|2.56|125.46|297.89
38794|73371|15427|62219|1267460|1983|10028|62219|1267460|1983|10028|49|19|65187|4|382.04|7.64|389.68|65.51|60.04|64.95|114.15|202.94|75.32
38571|39568|11454|62219|1267460|1983|10028|62219|1267460|1983|10028|59|19|65187|1|94.70|1.89|96.59|58.94|15.10|16.10|28.30|50.30|18.88
38940|28313|10001|62219|1267460|1983|10028|62219|1267460|1983|10028|54|27|65187|36|2063.52|41.27|2104.79|8.33|260.92|350.80|616.58|1096.14|343.46
38816|49871|16852|62219|1267460|1983|10028|62219|1267460|1983|10028|37|31|65187|4|341.04|6.82|347.86|28.22|45.75|57.98|101.90|181.16|59.39
38781|7345|3378|62219|1267460|1983|10028|62219|1267460|1983|10028|3|7|65187|2|244.48|4.89|249.37|71.05|46.37|41.56|73.05|129.87|56.15
38643|73631|4696|62219|1267460|1983|10028|62219|1267460|1983|10028|25|7|65187|3|6.72|0.13|6.85|10.98|10.56|1.14|2.01|3.57|10.82
38383|65777|1185|62219|1267460|1983|10028|62219|1267460|1983|10028|26|8|65187|34|7143.40|142.87|7286.27|72.47|924.45|1214.38|2134.45|3794.57|1210.19
37897|72371|15006|21414|1310975|1975|18815|21414|1310975|1975|18815|1|6|21958|25|406.75|20.34|427.09|47.72|1239.68|296.93|106.53|3.29|1280.36
37810|83535|11246|21414|1310975|1975|18815|21414|1310975|1975|18815|23|27|21958|1|111.76|5.59|117.35|80.06|95.37|81.58|29.27|0.91|106.55
37624|70154|1330|21414|1310975|1975|18815|21414|1310975|1975|18815|6|9|21958|3|221.10|11.06|232.16|51.77|191.21|161.40|57.91|1.79|213.33
37437|61784|11032|21414|1310975|1975|18815|21414|1310975|1975|18815|55|14|21958|6|100.92|5.05|105.97|97.64|71.77|73.67|26.43|0.82|81.87
37528|33503|13790|21414|1310975|1975|18815|21414|1310975|1975|18815|3|24|21958|36|1480.68|74.03|1554.71|41.23|1214.90|1080.90|387.79|11.99|1362.96
38071|16876|10960|21414|1310975|1975|18815|21414|1310975|1975|18815|15|27|21958|12|41.40|2.07|43.47|10.06|120.42|30.22|10.84|0.34|124.56
37821|53953|14941|21414|1310975|1975|18815|21414|1310975|1975|18815|16|12|21958|18|298.08|14.90|312.98|22.18|454.35|217.60|78.07|2.41|484.15
37526|39044|3980|21414|1310975|1975|18815|21414|1310975|1975|18815|1|34|21958|25|599.00|29.95|628.95|37.17|2017.60|437.27|156.88|4.85|2077.50
37952|9294|10588|21414|1310975|1975|18815|21414|1310975|1975|18815|41|10|21958|8|868.32|43.42|911.74|21.87|854.99|633.87|227.42|7.03|941.83
38981|75022|5745|45635|1196876|366|26654|45635|1196876|366|26654|29|14|68727|15|442.35|26.54|468.89|19.30|19.23|358.30|48.75|35.30|72.31
38411|81022|6417|45635|1196876|366|26654|45635|1196876|366|26654|49|27|68727|58|2629.14|157.75|2786.89|25.55|70.11|2129.60|289.73|209.81|385.61
37867|22830|11108|74405|135594|1840|8494|74405|135594|1840|8494|22|25|25498|38|404.70|20.24|424.94|24.31|3034.39|40.47|335.09|29.14|3074.87
37676|85278|14828|74405|135594|1840|8494|74405|135594|1840|8494|38|28|25498|1|87.01|4.35|91.36|7.24|93.22|8.70|72.05|6.26|101.92
38922|5420|5709|81190|1867207|6166|49694|81190|1867207|6166|49694|44|33|72267|13|526.89|42.15|569.04|82.75|241.84|495.28|16.75|14.86|326.14
38833|25603|6254|81190|1867207|6166|49694|81190|1867207|6166|49694|49|7|72267|66|192.72|15.42|208.14|69.03|1801.62|181.16|6.13|5.43|1832.46
38544|38982|1925|81190|1867207|6166|49694|81190|1867207|6166|49694|52|20|72267|9|117.18|9.37|126.55|65.18|40.50|110.15|3.73|3.30|59.24
