37240|28210|8919|48323|882305|3562|9966|48323|882305|3562|9966|12|23|12087|63|694.89|62.54|757.43|81.75|92.64|62.54|423.67|208.68|217.72
37742|70162|811|48323|882305|3562|9966|48323|882305|3562|9966|40|6|12087|40|196.80|17.71|214.51|31.73|27.17|17.71|119.99|59.10|62.59
37250|12848|13226|48323|882305|3562|9966|48323|882305|3562|9966|7|14|12087|2|6.68|0.60|7.28|37.68|4.46|0.60|4.07|2.01|5.66
37525|10638|12999|48323|882305|3562|9966|48323|882305|3562|9966|37|24|12087|59|7056.40|635.08|7691.48|99.69|478.42|635.08|4302.28|2119.04|1748.58
38274|79701|3378|85681|1644511|5634|39455|85681|1644511|5634|39455|59|7|58856|19|1332.66|106.61|1439.27|76.95|2438.42|1092.78|167.92|71.96|2651.64
38210|1475|11140|85681|1644511|5634|39455|85681|1644511|5634|39455|4|1|58856|2|36.88|2.95|39.83|34.50|99.09|30.24|4.65|1.99|104.99
38601|40017|5709|85681|1644511|5634|39455|85681|1644511|5634|39455|37|33|58856|4|173.12|13.85|186.97|75.44|330.86|141.96|21.81|9.35|358.56
38624|84363|10003|85681|1644511|5634|39455|85681|1644511|5634|39455|6|1|58856|7|513.03|41.04|554.07|10.56|531.57|420.68|64.64|27.71|613.65
38466|77226|13527|85681|1644511|5634|39455|85681|1644511|5634|39455|33|13|58856|54|10072.62|805.81|10878.43|23.48|12554.13|8259.55|1269.15|543.92|14165.75
38467|10855|7263|85681|1644511|5634|39455|85681|1644511|5634|39455|6|6|58856|24|1288.08|103.05|1391.13|40.68|1318.69|1056.23|162.29|69.56|1524.79
38781|34286|10066|85681|1644511|5634|39455|85681|1644511|5634|39455|56|6|58856|11|17.60|1.41|19.01|85.45|189.58|14.43|2.22|0.95|192.40
37449|24654|13881|9008|156912|2954|2442|9008|156912|2954|2442|50|2|15627|9|78.03|2.34|80.37|12.91|54.16|63.20|7.12|7.71|58.84
37876|39611|16029|9008|156912|2954|2442|9008|156912|2954|2442|22|29|15627|2|109.38|3.28|112.66|64.18|113.21|88.60|9.97|10.81|119.77
37599|74460|11412|9008|156912|2954|2442|9008|156912|2954|2442|48|21|15627|25|1072.00|32.16|1104.16|7.46|973.06|868.32|97.77|105.91|1037.38
37773|35425|5001|9008|156912|2954|2442|9008|156912|2954|2442|31|6|15627|6|862.26|25.87|888.13|9.56|524.45|698.43|78.64|85.19|576.19
37800|10025|14285|9008|156912|2954|2442|9008|156912|2954|2442|36|31|15627|16|421.28|12.64|433.92|52.92|1035.47|341.24|38.42|41.62|1060.75
37661|64091|1588|9008|156912|2954|2442|9008|156912|2954|2442|22|13|15627|2|198.22|5.95|204.17|72.51|171.98|160.56|18.08|19.58|183.88
38607|83832|11618|85151|756844|1215|11286|85151|756844|1215|11286|26|15|62396|13|600.08|18.00|618.08|64.47|46.16|498.07|86.71|15.30|82.16
38888|65616|12259|85151|756844|1215|11286|85151|756844|1215|11286|47|14|62396|87|144.42|4.33|148.75|15.98|13.94|119.87|20.87|3.68|22.60
38692|42514|11339|85151|756844|1215|11286|85151|756844|1215|11286|23|29|62396|18|1141.38|34.24|1175.62|17.03|105.36|947.35|164.93|29.10|173.84
38881|72947|16311|85151|756844|1215|11286|85151|756844|1215|11286|20|24|62396|41|482.57|14.48|497.05|70.35|78.28|400.53|69.73|12.31|107.24
37627|3744|10538|3810|958339|5415|30873|3810|958339|5415|30873|51|19|19167|41|1011.06|30.33|1041.39|33.10|155.57|10.11|630.60|370.35|216.23
37883|38784|4466|3810|958339|5415|30873|3810|958339|5415|30873|50|14|19167|3|389.19|11.68|400.87|83.65|29.94|3.89|242.74|142.56|53.30
37784|17561|14452|3810|958339|5415|30873|3810|958339|5415|30873|51|17|19167|18|831.60|24.95|856.55|22.88|39.13|8.32|518.67|304.61|89.03
37638|52081|12783|3810|958339|5415|30873|3810|958339|5415|30873|43|15|19167|9|909.09|27.27|936.36|21.84|69.93|9.09|567.00|333.00|124.47
38995|33733|16243|32243|522497|4513|24251|32243|522497|4513|24251|29|13|65936|61|105.53|5.28|110.81|30.17|657.88|104.47|0.69|0.37|668.44
37518|38701|13736|5762|1852049|6204|1275|5762|1852049|6204|1275|5|12|22707|46|5278.04|0.00|5278.04|9.85|3789.30|3641.85|867.18|769.01|3789.30
37654|66206|2365|5762|1852049|6204|1275|5762|1852049|6204|1275|45|12|22707|58|533.02|0.00|533.02|27.57|4266.25|367.78|87.58|77.66|4266.25
