38286|74972|9452|68595|105954|2350|8709|68595|105954|2350|8709|4|13|36867|4|201.52|8.06|209.58|29.49|314.40|177.34|7.25|16.93|330.52
39091|34452|702|76101|1255850|4711|5815|76101|1255850|4711|5815|57|32|83636|61|7008.29|0.00|7008.29|20.55|4875.51|4415.22|959.44|1633.63|4875.51
38295|26772|12083|90082|1044660|1915|16025|90082|1044660|1915|16025|8|8|40407|7|901.32|54.08|955.40|22.25|736.42|387.57|113.02|400.73|844.58
38110|44053|17560|90082|1044660|1915|16025|90082|1044660|1915|16025|34|26|40407|42|6370.56|382.23|6752.79|39.02|4355.51|2739.34|798.87|2832.35|5119.97
38283|42145|3355|90082|1044660|1915|16025|90082|1044660|1915|16025|32|3|40407|10|269.60|16.18|285.78|93.02|217.62|115.93|33.81|119.86|249.98
39232|2978|608|6538|1203692|754|12145|6538|1203692|754|12145|29|6|87176|20|2866.80|86.00|2952.80|24.93|1997.14|2809.46|39.56|17.78|2169.14
38908|60629|9220|6538|1203692|754|12145|6538|1203692|754|12145|22|10|87176|20|2528.80|75.86|2604.66|19.72|2488.68|2478.22|34.90|15.68|2640.40
39228|48172|10001|6538|1203692|754|12145|6538|1203692|754|12145|41|26|87176|24|854.64|25.64|880.28|76.74|1471.78|837.55|11.79|5.30|1523.06
39086|16926|103|6538|1203692|754|12145|6538|1203692|754|12145|32|30|87176|17|431.12|12.93|444.05|76.18|431.19|422.50|5.95|2.67|457.05
38819|55221|2489|6538|1203692|754|12145|6538|1203692|754|12145|9|19|87176|55|9416.00|282.48|9698.48|72.64|6145.16|9227.68|129.94|58.38|6710.12
38899|58238|11928|6538|1203692|754|12145|6538|1203692|754|12145|25|14|87176|1|5.39|0.16|5.55|27.23|3.37|5.28|0.08|0.03|3.69
38813|74307|6958|6538|1203692|754|12145|6538|1203692|754|12145|14|2|87176|4|312.64|9.38|322.02|34.32|204.03|306.39|4.31|1.94|222.79
38270|36417|12282|93476|612687|226|30763|93476|612687|226|30763|58|26|43947|20|358.20|17.91|376.11|14.72|549.10|93.13|180.25|84.82|584.92
38084|50669|3614|93476|612687|226|30763|93476|612687|226|30763|24|33|43947|21|136.71|6.84|143.55|67.62|261.93|35.54|68.80|32.37|275.61
37398|3608|6986|63615|434374|6574|16631|63615|434374|6574|16631|6|4|718|6|94.14|5.65|99.79|17.41|583.84|42.36|11.39|40.39|595.14
38470|76070|10003|14236|524513|6372|1247|14236|524513|6372|1247|49|20|47487|59|3057.97|214.06|3272.03|46.06|1553.26|2660.43|115.29|282.25|1981.38
38034|16169|14354|14236|524513|6372|1247|14236|524513|6372|1247|33|28|47487|21|28.14|1.97|30.11|51.38|179.42|24.48|1.06|2.60|183.36
38030|47645|5760|14236|524513|6372|1247|14236|524513|6372|1247|22|11|47487|25|3754.75|262.83|4017.58|5.20|1580.96|3266.63|141.55|346.57|2106.62
38138|17488|10810|14236|524513|6372|1247|14236|524513|6372|1247|43|30|47487|2|58.84|4.12|62.96|46.52|75.31|51.19|2.22|5.43|83.55
38657|66315|14895|14236|524513|6372|1247|14236|524513|6372|1247|59|22|47487|9|75.96|5.32|81.28|40.10|25.32|66.09|2.86|7.01|35.96
38331|28500|5807|14236|524513|6372|1247|14236|524513|6372|1247|53|29|47487|58|2410.48|168.73|2579.21|23.82|2570.93|2097.12|90.87|222.49|2908.39
