39030|54883|12794|70151|904823|821|14353|70151|904823|821|14353|53|21|86427|17|73.10|1.46|74.56|25.06|180.57|15.35|57.17|0.58|183.49
39352|61207|1560|70151|904823|821|14353|70151|904823|821|14353|11|25|86427|25|1707.25|34.15|1741.40|90.11|907.62|358.52|1335.24|13.49|975.92
39188|80327|7331|70151|904823|821|14353|70151|904823|821|14353|19|30|86427|24|783.84|15.68|799.52|52.66|1431.36|164.61|613.04|6.19|1462.72
39069|51373|15298|70151|904823|821|14353|70151|904823|821|14353|19|5|86427|25|2177.75|43.56|2221.31|86.84|1270.29|457.33|1703.22|17.20|1357.41
37792|7811|17796|36303|1862958|6676|41412|36303|1862958|6676|41412|43|2|43198|9|507.42|5.07|512.49|99.72|297.43|294.30|76.72|136.40|307.57
39322|262|16500|85990|1008626|59|20882|85990|1008626|59|20882|47|20|89967|48|302.40|3.02|305.42|31.16|2095.67|48.38|53.34|200.68|2101.71
39262|47714|16001|85990|1008626|59|20882|85990|1008626|59|20882|13|11|89967|6|892.68|8.93|901.61|81.72|931.08|142.83|157.47|592.38|948.94
38843|56226|3567|85990|1008626|59|20882|85990|1008626|59|20882|37|12|89967|40|225.20|2.25|227.45|37.17|1560.54|36.03|39.73|149.44|1565.04
38231|39680|16006|68744|1091975|5174|20072|68744|1091975|5174|20072|38|9|46738|7|33.46|2.01|35.47|54.92|29.19|21.41|5.78|6.27|33.21
38132|3021|3850|68744|1091975|5174|20072|68744|1091975|5174|20072|53|13|46738|89|10332.90|619.97|10952.87|91.50|5501.96|6613.06|1785.52|1934.32|6741.90
38025|1568|3614|68744|1091975|5174|20072|68744|1091975|5174|20072|8|9|46738|1|63.03|3.78|66.81|68.76|30.40|40.34|10.89|11.80|37.96
38602|24846|2473|68744|1091975|5174|20072|68744|1091975|5174|20072|31|19|46738|6|261.72|15.70|277.42|28.63|147.01|167.50|45.23|48.99|178.41
38011|28727|172|68744|1091975|5174|20072|68744|1091975|5174|20072|28|30|46738|19|297.92|17.88|315.80|5.47|210.64|190.67|51.48|55.77|246.40
38279|14929|16616|68744|1091975|5174|20072|68744|1091975|5174|20072|6|31|46738|8|281.20|16.87|298.07|61.64|443.39|179.97|48.59|52.64|477.13
38138|58450|17698|68744|1091975|5174|20072|68744|1091975|5174|20072|28|21|46738|72|3477.60|208.66|3686.26|82.77|1500.80|2225.66|600.93|651.01|1918.12
37731|20802|17592|68394|342387|2773|22778|68394|342387|2773|22778|57|24|3509|31|1052.76|84.22|1136.98|94.75|914.36|421.10|233.71|397.95|1082.80
37951|80128|4480|62056|450110|1179|17088|62056|450110|1179|17088|3|21|50278|26|495.82|4.96|500.78|62.21|1064.15|282.62|36.24|176.96|1074.07
38254|73053|10233|62056|450110|1179|17088|62056|450110|1179|17088|59|31|50278|13|1183.00|11.83|1194.83|80.45|2478.70|674.31|86.48|422.21|2502.36
37170|64361|4827|12282|1620550|4694|266|12282|1620550|4694|266|43|25|7049|8|479.28|19.17|498.45|39.32|437.18|258.81|26.46|194.01|475.52
37663|37540|9525|12282|1620550|4694|266|12282|1620550|4694|266|47|4|7049|1|2.44|0.10|2.54|73.38|8.43|1.32|0.13|0.99|8.63
37493|19573|9423|12282|1620550|4694|266|12282|1620550|4694|266|5|0|7049|19|2073.66|82.95|2156.61|91.94|1721.14|1119.78|114.47|839.41|1887.04
37638|75397|3280|12282|1620550|4694|266|12282|1620550|4694|266|11|1|7049|68|2442.56|97.70|2540.26|5.95|10137.19|1318.98|134.83|988.75|10332.59
37659|12251|1956|12282|1620550|4694|266|12282|1620550|4694|266|6|25|7049|2|1.24|0.05|1.29|44.77|102.39|0.67|0.07|0.50|102.49
37468|51020|14704|12282|1620550|4694|266|12282|1620550|4694|266|22|9|7049|23|2724.58|108.98|2833.56|79.23|4038.11|1471.27|150.40|1102.91|4256.07
38320|77252|7125|47005|605839|2477|1191|47005|605839|2477|1191|3|1|53818|26|1024.40|20.49|1044.89|9.85|3724.66|153.66|409.25|461.49|3765.64
38360|50919|13577|47005|605839|2477|1191|47005|605839|2477|1191|34|9|53818|40|798.40|15.97|814.37|12.33|3193.60|119.76|318.96|359.68|3225.54
38080|33613|17393|47005|605839|2477|1191|47005|605839|2477|1191|24|15|53818|26|3266.38|65.33|3331.71|74.52|3579.68|489.96|1304.92|1471.50|3710.34
38331|34440|7027|47005|605839|2477|1191|47005|605839|2477|1191|13|11|53818|14|856.52|17.13|873.65|27.22|1756.94|128.48|342.18|385.86|1791.20
37246|23559|8129|84314|1099294|3330|14395|84314|1099294|3330|14395|31|31|10589|5|462.80|13.88|476.68|19.70|185.12|458.17|3.29|1.34|212.88
37587|55622|13314|84314|1099294|3330|14395|84314|1099294|3330|14395|13|4|10589|6|124.98|3.75|128.73|44.97|34.72|123.73|0.89|0.36|42.22
38576|59295|14983|9995|385513|3982|42680|9995|385513|3982|42680|48|33|57358|2|128.52|9.00|137.52|22.88|81.17|53.98|40.25|34.29|99.17
37548|55164|16146|55569|822400|1328|42386|55569|822400|1328|42386|42|19|14129|24|1335.60|13.36|1348.96|2.10|1068.48|26.71|235.60|1073.29|1095.20
37546|81407|2609|55569|822400|1328|42386|55569|822400|1328|42386|55|1|14129|2|279.88|2.80|282.68|10.37|141.41|5.60|49.37|224.91|147.01
37813|1829|530|55569|822400|1328|42386|55569|822400|1328|42386|56|16|14129|34|2157.64|21.58|2179.22|79.66|3046.29|43.15|380.61|1733.88|3089.45
37582|50663|1150|55569|822400|1328|42386|55569|822400|1328|42386|17|28|14129|18|173.34|1.73|175.07|51.12|437.79|3.47|30.58|139.29|441.25
37489|16259|3211|55569|822400|1328|42386|55569|822400|1328|42386|6|4|14129|4|46.00|0.46|46.46|71.96|275.92|0.92|8.11|36.97|276.84
38390|51146|9525|22770|1547673|1219|23856|22770|1547673|1219|23856|52|22|60898|57|10693.20|534.66|11227.86|83.52|2164.07|4918.87|1270.35|4503.98|3233.39
38525|27172|13908|22770|1547673|1219|23856|22770|1547673|1219|23856|3|6|60898|5|226.30|11.32|237.62|26.33|43.72|104.10|26.88|95.32|66.36
38376|61086|6653|22770|1547673|1219|23856|22770|1547673|1219|23856|6|26|60898|31|634.88|31.74|666.62|50.67|239.89|292.04|75.42|267.42|303.37
38632|29158|10002|22770|1547673|1219|23856|22770|1547673|1219|23856|48|16|60898|9|1127.25|56.36|1183.61|2.28|242.58|518.54|133.92|474.79|355.30
38003|52000|10233|4187|1130268|5807|25292|4187|1130268|5807|25292|35|24|17669|16|137.28|9.61|146.89|54.31|14.20|124.92|1.61|10.75|33.42
