38148|39091|11010|84404|892088|5463|8135|84404|892088|5463|8135|52|25|44696|68|2178.04|21.78|2199.82|34.87|1742.54|980.12|395.31|802.61|1786.10
37085|45060|9954|64185|398460|5325|41331|64185|398460|5325|41331|56|6|1467|1|4.00|0.00|4.00|30.96|40.47|1.96|1.77|0.27|40.47
37111|20067|6899|64185|398460|5325|41331|64185|398460|5325|41331|16|30|1467|1|24.10|0.00|24.10|26.24|84.87|11.81|10.69|1.60|84.87
37508|2915|10000|64185|398460|5325|41331|64185|398460|5325|41331|33|18|1467|48|1123.20|0.00|1123.20|84.31|1083.20|550.37|498.36|74.47|1083.20
37302|12778|13893|64185|398460|5325|41331|64185|398460|5325|41331|45|14|1467|15|435.15|0.00|435.15|30.29|640.91|213.22|193.08|28.85|640.91
37604|18575|3752|64185|398460|5325|41331|64185|398460|5325|41331|7|16|1467|77|1572.34|0.00|1572.34|7.17|3031.81|770.45|697.64|104.25|3031.81
37301|10327|14493|64185|398460|5325|41331|64185|398460|5325|41331|22|14|1467|28|1328.88|0.00|1328.88|8.64|1182.76|651.15|589.63|88.10|1182.76
37650|29132|12512|64185|398460|5325|41331|64185|398460|5325|41331|33|5|1467|46|888.26|0.00|888.26|91.29|1160.65|435.25|394.12|58.89|1160.65
37477|72862|4460|64185|398460|5325|41331|64185|398460|5325|41331|45|24|1467|45|1334.25|0.00|1334.25|79.65|1715.70|653.78|592.01|88.46|1715.70
37136|65116|16616|64185|398460|5325|41331|64185|398460|5325|41331|42|12|1467|48|1331.52|0.00|1331.52|91.68|2294.70|652.44|590.80|88.28|2294.70
38604|52651|2296|16582|1321322|4932|36110|16582|1321322|4932|36110|45|32|48236|86|1271.08|63.55|1334.63|32.00|1406.90|546.56|565.13|159.39|1534.00
38198|57987|15238|16582|1321322|4932|36110|16582|1321322|4932|36110|17|23|48236|6|143.88|7.19|151.07|0.99|183.76|61.87|63.97|18.04|198.14
38517|76524|5571|16582|1321322|4932|36110|16582|1321322|4932|36110|50|26|48236|19|2196.59|109.83|2306.42|71.85|2223.41|944.53|976.61|275.45|2443.07
37925|68084|11033|16582|1321322|4932|36110|16582|1321322|4932|36110|27|23|48236|20|21.80|1.09|22.89|14.53|58.60|9.37|9.70|2.73|60.78
38110|63486|10002|16582|1321322|4932|36110|16582|1321322|4932|36110|6|22|48236|18|281.16|14.06|295.22|28.34|277.88|120.90|125.00|35.26|306.00
38062|47038|13270|16582|1321322|4932|36110|16582|1321322|4932|36110|30|8|48236|41|3265.24|163.26|3428.50|29.40|6452.77|1404.05|1451.73|409.46|6779.29
38214|9786|15698|16582|1321322|4932|36110|16582|1321322|4932|36110|21|1|48236|30|910.80|45.54|956.34|80.25|821.70|391.64|404.94|114.22|912.78
38126|46265|14285|16582|1321322|4932|36110|16582|1321322|4932|36110|22|30|48236|14|564.76|28.24|593.00|58.74|1018.96|242.85|251.09|70.82|1075.44
38381|43656|3279|16582|1321322|4932|36110|16582|1321322|4932|36110|53|8|48236|71|8016.61|400.83|8417.44|23.29|8422.86|3447.14|3564.19|1005.28|9224.52
37546|68791|10066|96884|860148|3400|31985|96884|860148|3400|31985|41|13|5007|25|2082.00|62.46|2144.46|27.06|1040.96|1394.94|570.26|116.80|1165.88
38427|9789|3030|95233|1052087|3087|1682|95233|1052087|3087|1682|35|21|51776|22|326.70|0.00|326.70|80.47|1071.76|316.90|6.76|3.04|1071.76
38290|12409|10714|95233|1052087|3087|1682|95233|1052087|3087|1682|59|29|51776|5|308.10|0.00|308.10|63.07|287.08|298.86|6.38|2.86|287.08
38613|45897|16380|95233|1052087|3087|1682|95233|1052087|3087|1682|17|32|51776|1|169.56|0.00|169.56|32.84|159.82|164.47|3.51|1.58|159.82
38001|29546|5237|95233|1052087|3087|1682|95233|1052087|3087|1682|25|21|51776|48|3607.20|0.00|3607.20|94.72|7783.83|3498.98|74.67|33.55|7783.83
38180|21680|16616|95233|1052087|3087|1682|95233|1052087|3087|1682|0|32|51776|5|182.75|0.00|182.75|0.85|234.15|177.27|3.78|1.70|234.15
38651|56829|17157|95233|1052087|3087|1682|95233|1052087|3087|1682|37|18|51776|89|9129.62|0.00|9129.62|64.25|17824.64|8855.73|188.98|84.91|17824.64
38155|77684|7131|95233|1052087|3087|1682|95233|1052087|3087|1682|36|13|51776|33|1049.73|0.00|1049.73|40.58|5738.07|1018.24|21.73|9.76|5738.07
37223|17211|477|54645|1802802|5966|6517|54645|1802802|5966|6517|40|14|8547|39|1210.17|96.81|1306.98|48.56|3975.86|205.73|883.91|120.53|4169.48
37492|8675|11850|54645|1802802|5966|6517|54645|1802802|5966|6517|39|10|8547|10|850.50|68.04|918.54|78.73|1476.42|144.58|621.21|84.71|1612.50
37726|9197|10001|54645|1802802|5966|6517|54645|1802802|5966|6517|50|15|8547|5|772.80|61.82|834.62|97.90|877.73|131.38|564.45|76.97|1001.37
37193|39665|15200|54645|1802802|5966|6517|54645|1802802|5966|6517|11|5|8547|5|28.80|2.30|31.10|89.39|55.15|4.90|21.03|2.87|59.75
37209|53837|3142|54645|1802802|5966|6517|54645|1802802|5966|6517|31|9|8547|34|372.64|29.81|402.45|73.81|423.22|63.35|272.18|37.11|482.84
38743|40161|17590|40430|1768506|1302|8953|40430|1768506|1302|8953|45|9|55316|40|1099.60|0.00|1099.60|95.71|952.85|681.75|284.14|133.71|952.85
38580|82722|10843|40430|1768506|1302|8953|40430|1768506|1302|8953|22|16|55316|83|115.37|0.00|115.37|58.84|56.76|71.53|29.81|14.03|56.76
