37162|83652|4193|52834|230118|1281|1949|52834|230118|1281|1949|19|11|4258|13|171.34|5.14|176.48|5.95|1413.04|161.06|2.98|7.30|1423.32
37400|23454|12701|52834|230118|1281|1949|52834|230118|1281|1949|49|9|4258|28|1777.72|53.33|1831.05|34.09|2607.53|1671.06|30.93|75.73|2714.19
37414|79750|5124|52834|230118|1281|1949|52834|230118|1281|1949|55|16|4258|11|315.92|9.48|325.40|55.57|695.07|296.96|5.50|13.46|714.03
37066|45934|10001|52834|230118|1281|1949|52834|230118|1281|1949|43|27|4258|26|293.02|8.79|301.81|73.62|322.26|275.44|5.10|12.48|339.84
37746|180|7950|52834|230118|1281|1949|52834|230118|1281|1949|46|16|4258|33|134.97|4.05|139.02|43.02|371.57|126.87|2.35|5.75|379.67
37622|82433|2649|52834|230118|1281|1949|52834|230118|1281|1949|10|34|4258|58|1486.54|44.60|1531.14|80.50|4906.35|1397.35|25.87|63.32|4995.55
37234|67224|2396|52834|230118|1281|1949|52834|230118|1281|1949|5|33|4258|7|651.14|19.53|670.67|17.44|588.73|612.07|11.33|27.74|627.79
38491|56904|7556|15406|1626493|5857|30493|15406|1626493|5857|30493|10|34|51027|47|3090.25|92.71|3182.96|9.02|4256.16|1514.22|1055.94|520.09|4441.58
38122|26644|17560|15406|1626493|5857|30493|15406|1626493|5857|30493|31|28|51027|1|2.20|0.07|2.27|49.90|22.97|1.08|0.75|0.37|23.11
38658|76909|12100|15406|1626493|5857|30493|15406|1626493|5857|30493|55|34|51027|5|20.85|0.63|21.48|92.84|138.52|10.22|7.12|3.51|139.78
38383|70835|8679|15406|1626493|5857|30493|15406|1626493|5857|30493|6|25|51027|17|216.92|6.51|223.43|64.36|359.89|106.29|74.12|36.51|372.91
38386|50798|2612|15406|1626493|5857|30493|15406|1626493|5857|30493|51|34|51027|11|1410.53|42.32|1452.85|28.47|1095.45|691.16|481.98|237.39|1180.09
38052|72731|11551|15406|1626493|5857|30493|15406|1626493|5857|30493|50|17|51027|37|480.63|14.42|495.05|19.83|2506.53|235.51|164.23|80.89|2535.37
38186|30233|10470|15406|1626493|5857|30493|15406|1626493|5857|30493|48|34|51027|1|64.22|1.93|66.15|90.72|52.09|31.47|21.94|10.81|55.95
37690|49911|7709|70001|771649|4434|29754|70001|771649|4434|29754|0|13|7798|28|155.40|12.43|167.83|95.24|161.91|116.55|33.80|5.05|186.77
37373|20093|4071|70001|771649|4434|29754|70001|771649|4434|29754|18|22|7798|8|121.20|9.70|130.90|14.92|302.98|90.90|26.36|3.94|322.38
37592|83667|1116|70001|771649|4434|29754|70001|771649|4434|29754|15|1|7798|1|105.69|8.46|114.15|92.51|58.72|79.27|22.99|3.43|75.64
37298|4279|3850|70001|771649|4434|29754|70001|771649|4434|29754|2|33|7798|8|87.44|7.00|94.44|68.17|109.26|65.58|19.02|2.84|123.26
38763|65666|12748|79439|656579|4|46423|79439|656579|4|46423|8|7|54567|70|5891.90|530.27|6422.17|46.59|4255.16|1826.49|3699.52|365.89|5315.70
38082|82657|4627|79439|656579|4|46423|79439|656579|4|46423|45|5|54567|6|438.66|39.48|478.14|91.82|345.60|135.98|275.44|27.24|424.56
37834|21830|10302|37008|904276|2348|34064|37008|904276|2348|34064|6|8|11338|2|184.16|12.89|197.05|70.89|13.02|20.26|60.64|103.26|38.80
37385|46360|1357|37008|904276|2348|34064|37008|904276|2348|34064|50|32|11338|12|501.72|35.12|536.84|59.69|68.87|55.19|165.22|281.31|139.11
37754|52315|15911|37008|904276|2348|34064|37008|904276|2348|34064|29|5|11338|12|81.24|5.69|86.93|11.35|9.64|8.94|26.75|45.55|21.02
37521|16997|14769|37008|904276|2348|34064|37008|904276|2348|34064|36|5|11338|11|143.33|10.03|153.36|31.96|111.52|15.77|47.20|80.36|131.58
38709|51696|172|85921|16857|2916|24285|85921|16857|2916|24285|38|3|58107|40|859.20|77.33|936.53|64.75|64.12|721.73|41.24|96.23|218.78
38773|5776|15603|85921|16857|2916|24285|85921|16857|2916|24285|23|32|58107|22|965.14|86.86|1052.00|33.10|72.03|810.72|46.33|108.09|245.75
38299|77284|16696|85921|16857|2916|24285|85921|16857|2916|24285|12|31|58107|96|11358.72|1022.28|12381.00|26.37|996.38|9541.32|545.22|1272.18|3040.94
37837|28410|10302|27981|326412|1376|45612|27981|326412|1376|45612|17|22|14878|60|4158.60|83.17|4241.77|83.25|2201.58|3784.33|145.97|228.30|2367.92
37475|36806|15534|27981|326412|1376|45612|27981|326412|1376|45612|1|22|14878|14|191.66|3.83|195.49|26.37|359.35|174.41|6.73|10.52|367.01
