38953|75847|1898|77591|1380176|3351|40932|77591|1380176|3351|40932|42|22|85134|15|20.70|1.45|22.15|9.49|114.05|14.70|5.94|0.06|116.95
37979|40451|8512|68574|946145|5540|49918|68574|946145|5540|49918|12|16|41905|5|365.65|25.60|391.25|83.73|343.50|208.42|34.59|122.64|394.70
38266|84747|1379|68574|946145|5540|49918|68574|946145|5540|49918|4|5|41905|41|7523.91|526.67|8050.58|22.88|11106.51|4288.63|711.76|2523.52|12159.85
38298|14156|13649|68574|946145|5540|49918|68574|946145|5540|49918|37|27|41905|19|225.34|15.77|241.11|7.11|635.24|128.44|21.32|75.58|666.78
37897|82411|16959|68574|946145|5540|49918|68574|946145|5540|49918|51|26|41905|1|32.74|2.29|35.03|1.74|58.55|18.66|3.10|10.98|63.13
38347|16495|10066|68574|946145|5540|49918|68574|946145|5540|49918|59|14|41905|46|4456.48|311.95|4768.43|8.86|4456.39|2540.19|421.58|1494.71|5080.29
39277|53197|4971|37436|166825|2591|4470|37436|166825|2591|4470|19|10|88674|29|3209.14|128.37|3337.51|22.79|1958.13|609.74|1689.61|909.79|2214.87
38886|17616|583|37436|166825|2591|4470|37436|166825|2591|4470|3|22|88674|10|82.40|3.30|85.70|15.17|128.92|15.66|43.38|23.36|135.52
38801|45827|2906|37436|166825|2591|4470|37436|166825|2591|4470|39|23|88674|15|1604.40|64.18|1668.58|4.14|849.37|304.84|844.71|454.85|977.73
39384|46489|11614|37436|166825|2591|4470|37436|166825|2591|4470|2|30|88674|12|698.88|27.96|726.84|88.41|613.70|132.79|367.96|198.13|669.62
39169|80029|4703|37436|166825|2591|4470|37436|166825|2591|4470|45|6|88674|67|2255.89|90.24|2346.13|92.08|1400.41|428.62|1187.73|639.54|1580.89
39203|27372|7685|37436|166825|2591|4470|37436|166825|2591|4470|29|18|88674|12|755.64|30.23|785.87|55.76|289.40|143.57|397.85|214.22|349.86
39362|246|191|37436|166825|2591|4470|37436|166825|2591|4470|38|5|88674|25|1831.50|73.26|1904.76|71.31|1402.92|347.98|964.29|519.23|1549.44
38757|4172|1421|37436|166825|2591|4470|37436|166825|2591|4470|13|19|88674|15|8.25|0.33|8.58|93.54|148.55|1.57|4.34|2.34|149.21
39429|58043|6112|37436|166825|2591|4470|37436|166825|2591|4470|15|9|88674|10|104.20|4.17|108.37|90.97|38.66|19.80|54.86|29.54|47.00
39260|59244|15109|37436|166825|2591|4470|37436|166825|2591|4470|33|33|88674|45|157.50|6.30|163.80|79.26|708.59|29.92|82.93|44.65|721.19
38343|65927|4932|65240|794573|6109|45718|65240|794573|6109|45718|47|15|45445|6|33.24|0.33|33.57|67.11|132.85|12.30|9.42|11.52|133.51
37958|16414|12457|65240|794573|6109|45718|65240|794573|6109|45718|22|22|45445|54|5898.96|58.99|5957.95|38.94|4260.30|2182.62|1672.35|2043.99|4378.28
37526|80936|7660|98738|786590|5107|14459|98738|786590|5107|14459|58|4|2216|34|1219.92|73.20|1293.12|19.06|1829.76|280.58|413.31|526.03|1976.16
37432|83859|1185|98738|786590|5107|14459|98738|786590|5107|14459|54|9|2216|32|307.52|18.45|325.97|71.40|1790.87|70.73|104.19|132.60|1827.77
37505|22136|10750|98738|786590|5107|14459|98738|786590|5107|14459|22|3|2216|24|4011.36|240.68|4252.04|18.42|6846.92|922.61|1359.05|1729.70|7328.28
37082|42400|12646|98738|786590|5107|14459|98738|786590|5107|14459|16|5|2216|2|30.16|1.81|31.97|61.55|33.94|6.94|10.22|13.00|37.56
37566|14381|11133|98738|786590|5107|14459|98738|786590|5107|14459|14|4|2216|9|227.61|13.66|241.27|37.44|512.15|52.35|77.11|98.15|539.47
36994|48596|12895|98738|786590|5107|14459|98738|786590|5107|14459|54|20|2216|4|81.88|4.91|86.79|61.53|85.34|18.83|27.74|35.31|95.16
37288|42132|14383|98738|786590|5107|14459|98738|786590|5107|14459|32|27|2216|3|82.38|4.94|87.32|61.38|177.31|18.95|27.91|35.52|187.19
38586|61037|4392|23637|421128|2509|16863|23637|421128|2509|16863|49|34|48985|23|2830.15|198.11|3028.26|9.30|2230.75|1245.27|744.89|839.99|2626.97
38704|14792|6147|23637|421128|2509|16863|23637|421128|2509|16863|51|8|48985|8|203.44|14.24|217.68|15.92|567.84|89.51|53.55|60.38|596.32
38342|58078|5590|23637|421128|2509|16863|23637|421128|2509|16863|54|32|48985|10|615.60|43.09|658.69|76.28|1057.53|270.86|162.03|182.71|1143.71
38166|59953|10002|23637|421128|2509|16863|23637|421128|2509|16863|35|33|48985|18|312.84|21.90|334.74|76.45|455.75|137.65|82.34|92.85|499.55
38510|66321|339|23637|421128|2509|16863|23637|421128|2509|16863|4|1|48985|3|72.33|5.06|77.39|62.86|323.03|31.83|19.04|21.46|333.15
38677|67306|5597|23637|421128|2509|16863|23637|421128|2509|16863|12|17|48985|93|724.47|50.71|775.18|3.64|564.53|318.77|190.68|215.02|665.95
38420|60270|5404|23637|421128|2509|16863|23637|421128|2509|16863|53|32|48985|5|174.40|12.21|186.61|85.57|144.25|76.74|45.90|51.76|168.67
38074|60851|9099|23637|421128|2509|16863|23637|421128|2509|16863|52|33|48985|14|1211.56|84.81|1296.37|84.63|1727.14|533.09|318.88|359.59|1896.76
38103|24329|14491|23637|421128|2509|16863|23637|421128|2509|16863|57|34|48985|76|4066.76|284.67|4351.43|6.00|10479.34|1789.37|1070.37|1207.02|11048.68
38141|2917|10002|23637|421128|2509|16863|23637|421128|2509|16863|38|17|48985|1|30.28|2.12|32.40|31.18|75.15|13.32|7.97|8.99|79.39
37095|13921|17324|53014|1057414|5350|31448|53014|1057414|5350|31448|53|5|5756|7|1106.35|55.32|1161.67|32.89|218.97|785.51|314.42|6.42|329.61
37652|3717|9078|53014|1057414|5350|31448|53014|1057414|5350|31448|50|2|5756|15|105.60|5.28|110.88|51.54|286.57|74.98|30.01|0.61|297.13
37291|84266|17157|53014|1057414|5350|31448|53014|1057414|5350|31448|33|4|5756|8|491.36|24.57|515.93|32.87|99.32|348.87|139.64|2.85|148.46
37771|60890|14785|53014|1057414|5350|31448|53014|1057414|5350|31448|45|20|5756|45|6486.30|324.32|6810.62|1.03|1579.95|4605.27|1843.41|37.62|2228.59
37653|69899|10002|53014|1057414|5350|31448|53014|1057414|5350|31448|9|1|5756|9|621.54|31.08|652.62|68.15|380.97|441.29|176.64|3.61|443.13
37209|5501|6730|53014|1057414|5350|31448|53014|1057414|5350|31448|47|3|5756|8|24.40|1.22|25.62|22.89|231.50|17.32|6.94|0.14|233.94
37200|15122|6616|53014|1057414|5350|31448|53014|1057414|5350|31448|30|28|5756|24|390.48|19.52|410.00|63.96|674.61|277.24|110.98|2.26|713.65
