39007|31047|1185|23806|857926|6855|2993|23806|857926|6855|2993|21|25|77305|4|550.12|16.50|566.62|45.62|198.98|308.07|196.06|45.99|231.98
38289|165|14213|13589|364415|2638|4264|13589|364415|2638|4264|0|3|34076|17|1464.55|14.65|1479.20|41.91|201.03|1127.70|20.21|316.64|230.33
39132|57963|2198|80994|1058917|324|22084|80994|1058917|324|22084|23|19|80845|18|265.14|13.26|278.40|89.50|1880.38|29.17|51.91|184.06|1906.90
39219|59692|13508|80994|1058917|324|22084|80994|1058917|324|22084|51|34|80845|12|425.40|21.27|446.67|71.15|442.45|46.79|83.29|295.32|484.99
38931|1210|10002|80994|1058917|324|22084|80994|1058917|324|22084|12|5|80845|42|892.92|44.65|937.57|47.48|1243.57|98.22|174.83|619.87|1332.87
39284|2814|13581|80994|1058917|324|22084|80994|1058917|324|22084|6|30|80845|41|3832.27|191.61|4023.88|66.66|3113.57|421.55|750.36|2660.36|3496.79
37779|56684|14993|53827|931664|6482|32212|53827|931664|6482|32212|33|14|37616|3|522.87|36.60|559.47|58.77|253.17|88.89|269.07|164.91|326.37
38103|62794|10003|53827|931664|6482|32212|53827|931664|6482|32212|28|21|37616|41|2318.96|162.33|2481.29|53.51|1240.42|394.22|1193.34|731.40|1565.08
38690|11392|8778|77479|640641|5256|43933|77479|640641|5256|43933|42|15|84385|36|3479.04|278.32|3757.36|21.40|1471.93|3200.72|175.34|102.98|2028.57
38883|15532|6753|77479|640641|5256|43933|77479|640641|5256|43933|11|25|84385|23|4346.77|347.74|4694.51|76.16|1525.97|3999.03|219.08|128.66|2221.45
39215|53073|14321|77479|640641|5256|43933|77479|640641|5256|43933|39|8|84385|61|116.51|9.32|125.83|40.58|295.91|107.19|5.87|3.45|314.55
39216|73639|14590|77479|640641|5256|43933|77479|640641|5256|43933|13|4|84385|25|253.75|20.30|274.05|65.05|1046.27|233.45|12.79|7.51|1086.87
38764|8851|16466|77479|640641|5256|43933|77479|640641|5256|43933|11|9|84385|4|232.84|18.63|251.47|75.39|109.77|214.21|11.74|6.89|147.03
39079|35622|10066|77479|640641|5256|43933|77479|640641|5256|43933|21|23|84385|1|150.30|12.02|162.32|24.20|71.88|138.28|7.57|4.45|95.92
38996|4818|6377|77479|640641|5256|43933|77479|640641|5256|43933|43|7|84385|16|1143.84|91.51|1235.35|36.24|803.09|1052.33|57.65|33.86|986.11
38666|49958|15603|77479|640641|5256|43933|77479|640641|5256|43933|29|6|84385|18|486.36|38.91|525.27|49.37|1604.87|447.45|24.51|14.40|1682.69
39160|19485|753|77479|640641|5256|43933|77479|640641|5256|43933|22|25|84385|17|532.95|42.64|575.59|7.21|549.67|490.31|26.86|15.78|634.95
37982|75687|14493|70488|764404|6338|37395|70488|764404|6338|37395|44|9|41156|21|4083.66|81.67|4165.33|11.99|429.87|3307.76|318.12|457.78|593.21
38388|72074|1041|70488|764404|6338|37395|70488|764404|6338|37395|58|19|41156|6|1120.38|22.41|1142.79|53.08|131.81|907.51|87.28|125.59|176.63
38313|85206|12023|70488|764404|6338|37395|70488|764404|6338|37395|52|33|41156|1|92.30|1.85|94.15|22.37|10.73|74.76|7.19|10.35|14.43
38144|54015|16371|70488|764404|6338|37395|70488|764404|6338|37395|32|21|41156|17|1127.27|22.55|1149.82|66.33|208.74|913.09|87.81|126.37|253.84
37851|51805|14993|70488|764404|6338|37395|70488|764404|6338|37395|29|31|41156|31|1349.43|26.99|1376.42|52.43|306.71|1093.04|105.12|151.27|360.69
38174|71215|14146|70488|764404|6338|37395|70488|764404|6338|37395|44|18|41156|1|4.67|0.09|4.76|7.86|0.75|3.78|0.36|0.53|0.93
38122|14784|9997|70488|764404|6338|37395|70488|764404|6338|37395|59|31|41156|26|1185.08|23.70|1208.78|67.08|246.90|959.91|92.32|132.85|294.30
38344|16928|10265|70488|764404|6338|37395|70488|764404|6338|37395|13|20|41156|5|111.00|2.22|113.22|78.45|92.51|89.91|8.65|12.44|96.95
37964|38246|5945|70488|764404|6338|37395|70488|764404|6338|37395|56|22|41156|22|1071.84|21.44|1093.28|51.36|233.00|868.19|83.50|120.15|275.88
38270|20773|9111|70488|764404|6338|37395|70488|764404|6338|37395|44|26|41156|11|6.82|0.14|6.96|68.55|17.03|5.52|0.53|0.77|17.31
39253|10607|13589|71534|1001232|6102|34558|71534|1001232|6102|34558|2|13|87925|11|1284.03|115.56|1399.59|72.56|1311.68|89.88|1038.91|155.24|1542.80
38844|628|12328|71534|1001232|6102|34558|71534|1001232|6102|34558|10|3|87925|71|789.52|71.06|860.58|14.35|6817.85|55.27|638.80|95.45|6959.97
