38696|675|3|289
38696|676|3|91
38696|677|3|638
38696|678|3|724
38696|679|3|678
38696|680|3|947
38696|681|3|447
38696|682|3|142
38696|683|3|854
38696|684|3|368
38696|685|3|757
38696|686|3|851
38696|687|3|555
38696|688|3|611
38696|689|3|888
38696|690|3|382
38696|691|3|616
38696|692|3|190
38696|693|3|851
38696|694|3|879
38696|695|3|76
38696|696|3|517
38696|697|3|337
38696|698|3|189
38696|699|3|851
38696|700|3|433
38696|701|3|220
38696|702|3|350
38696|703|3|146
38696|704|3|351
38696|705|3|452
38696|706|3|63
38696|707|3|133
38696|708|3|566
38696|709|3|95
38696|710|3|676
38696|711|3|408
38696|712|3|323
38696|713|3|475
38696|714|3|302
38696|715|3|667
38696|716|3|334
38696|717|3|951
38696|718|3|219
38696|719|3|472
38696|720|3|550
38696|721|3|325
38696|722|3|41
38696|723|3|46
38696|724|3|985
38696|725|3|374
38696|726|3|382
38696|727|3|771
38696|728|3|999
38696|729|3|151
38696|730|3|267
38696|731|3|470
38696|732|3|640
38696|733|3|985
38696|734|3|726
38696|735|3|834
38696|736|3|894
38696|737|3|692
38696|738|3|93
38696|739|3|108
38696|740|3|361
38696|741|3|326
38696|742|3|470
38696|743|3|259
38696|744|3|112
38696|745|3|855
38696|746|3|184
38696|747|3|558
38696|748|3|831
38696|749|3|244
38696|750|3|252
38696|751|3|992
38696|752|3|308
38696|753|3|561
38696|754|3|207
38696|755|3|511
38696|756|3|334
38696|757|3|581
38696|758|3|718
38696|759|3|797
38696|760|3|837
38696|761|3|598
38696|762|3|877
38696|763|3|606
38696|764|3|825
38696|765|3|485
38696|766|3|889
38696|767|3|771
38696|768|3|915
38696|769|3|963
38696|770|3|338
38696|771|3|9
38696|772|3|395
38696|773|3|656
38696|774|3|730
38696|775|3|330
38696|776|3|473
38696|777|3|332
38696|778|3|188
38696|779|3|466
38696|780|3|919
38696|781|3|168
38696|782|3|659
38696|783|3|633
38696|784|3|889
38696|785|3|160
38696|786|3|791
38696|787|3|536
38696|788|3|124
38696|789|3|851
38696|790|3|662
38696|791|3|671
38696|792|3|769
38696|793|3|232
38696|794|3|959
38696|795|3|20
38696|796|3|862
38696|797|3|499
38696|798|3|340
38696|799|3|92
38696|800|3|333
38696|801|3|338
38696|802|3|197
38696|803|3|699
38696|804|3|517
38696|805|3|533
38696|806|3|429
38696|807|3|308
38696|808|3|918
38696|809|3|349
38696|810|3|974
38696|811|3|623
38696|812|3|106
38696|813|3|348
38696|814|3|85
38696|815|3|673
38696|816|3|572
38696|817|3|752
38696|818|3|692
38696|819|3|20
38696|820|3|845
38696|821|3|97
38696|822|3|939
38696|823|3|296
38696|824|3|387
38696|825|3|476
38696|826|3|56
38696|827|3|622
38696|828|3|713
38696|829|3|339
38696|830|3|31
38696|831|3|308
38696|832|3|843
38696|833|3|715
38696|834|3|231
38696|835|3|855
38696|836|3|716
38696|837|3|907
38696|838|3|77
38696|839|3|152
38696|840|3|590
38696|841|3|132
38696|842|3|725
38696|843|3|858
38696|844|3|252
38696|845|3|601
38696|846|3|303
38696|847|3|473
38696|848|3|367
38696|849|3|76
38696|850|3|332
38696|851|3|825
38696|852|3|270
38696|853|3|994
38696|854|3|800
38696|855|3|551
38696|856|3|9
38696|857|3|139
38696|858|3|460
38696|859|3|527
38696|860|3|368
38696|861|3|457
38696|862|3|940
38696|863|3|28
38696|864|3|891
38696|865|3|741
38696|866|3|746
38696|867|3|80
38696|868|3|229
38696|869|3|752
38696|870|3|661
38696|871|3|884
38696|872|3|531
38696|873|3|823
38696|874|3|828
38696|875|3|571
38696|876|3|83
38696|877|3|190
38696|878|3|718
38696|879|3|917
38696|880|3|96
38696|881|3|353
38696|882|3|184
38696|883|3|384
38696|884|3|370
38696|885|3|33
38696|886|3|199
38696|887|3|264
38696|888|3|829
38696|889|3|506
38696|890|3|207
38696|891|3|627
38696|892|3|666
38696|893|3|1000
38696|894|3|368
38696|895|3|817
38696|896|3|235
38696|897|3|316
38696|898|3|877
38696|899|3|512
38696|900|3|199
38696|901|3|416
38696|902|3|214
38696|903|3|970
38696|904|3|413
38696|905|3|567
38696|906|3|256
38696|907|3|594
38696|908|3|856
38696|909|3|511
38696|910|3|377
38696|911|3|444
38696|912|3|391
38696|913|3|100
38696|914|3|272
38696|915|3|907
38696|916|3|981
38696|917|3|130
38696|918|3|131
38696|919|3|499
38696|920|3|510
38696|921|3|749
38696|922|3|449
38696|923|3|495
38696|924|3|725
38696|925|3|774
38696|926|3|60
38696|927|3|897
38696|928|3|804
38696|929|3|57
38696|930|3|44
38696|931|3|941
38696|932|3|553
38696|933|3|28
38696|934|3|321
38696|935|3|817
38696|936|3|914
38696|937|3|374
38696|938|3|455
38696|939|3|955
38696|940|3|929
38696|941|3|41
38696|942|3|186
38696|943|3|723
38696|944|3|170
38696|945|3|950
38696|946|3|640
38696|947|3|448
38696|948|3|353
38696|949|3|774
38696|950|3|394
38696|951|3|274
38696|952|3|897
38696|953|3|409
38696|954|3|34
38696|955|3|572
38696|956|3|147
38696|957|3|587
38696|958|3|601
38696|959|3|426
38696|960|3|559
38696|961|3|37
38696|962|3|696
38696|963|3|585
38696|964|3|470
38696|965|3|939
38696|966|3|130
38696|967|3|273
38696|968|3|214
38696|969|3|185
38696|970|3|627
38696|971|3|934
38696|972|3|429
38696|973|3|115
38696|974|3|764
38696|975|3|330
38696|976|3|519
38696|977|3|352
38696|978|3|788
38696|979|3|110
38696|980|3|177
38696|981|3|729
38696|982|3|719
38696|983|3|777
38696|984|3|463
38696|985|3|954
38696|986|3|667
38696|987|3|159
38696|988|3|491
38696|989|3|575
38696|990|3|324
38696|991|3|669
38696|992|3|424
38696|993|3|516
38696|994|3|679
38696|995|3|96
38696|996|3|926
38696|997|3|177
38696|998|3|881
38696|999|3|284
38696|1000|3|708
38696|1001|3|790
38696|1002|3|428
38696|1003|3|603
38696|1004|3|993
38696|1005|3|232
38696|1006|3|920
38696|1007|3|630
38696|1008|3|568
38696|1009|3|778
38696|1010|3|205
38696|1011|3|221
38696|1012|3|595
38696|1013|3|366
38696|1014|3|22
38696|1015|3|464
38696|1016|3|577
38696|1017|3|585
38696|1018|3|943
38696|1019|3|863
38696|1020|3|917
38696|1021|3|707
