38710|13275|1|25
38710|13276|1|310
38710|13277|1|590
38710|13278|1|863
38710|13279|1|914
38710|13280|1|366
38710|13281|1|46
38710|13282|1|430
38710|13283|1|991
38710|13284|1|555
38710|13285|1|92
38710|13286|1|643
38710|13287|1|904
38710|13288|1|440
38710|13289|1|82
38710|13290|1|669
38710|13291|1|355
38710|13292|1|52
38710|13293|1|509
38710|13294|1|409
38710|13295|1|859
38710|13296|1|158
38710|13297|1|841
38710|13298|1|849
38710|13299|1|66
38710|13300|1|428
38710|13301|1|868
38710|13302|1|391
38710|13303|1|783
38710|13304|1|464
38710|13305|1|574
38710|13306|1|930
38710|13307|1|744
38710|13308|1|690
38710|13309|1|390
38710|13310|1|977
38710|13311|1|601
38710|13312|1|662
38710|13313|1|580
38710|13314|1|541
38710|13315|1|78
38710|13316|1|537
38710|13317|1|188
38710|13318|1|889
38710|13319|1|83
38710|13320|1|257
38710|13321|1|478
38710|13322|1|586
38710|13323|1|851
38710|13324|1|637
38710|13325|1|159
38710|13326|1|499
38710|13327|1|46
38710|13328|1|2
38710|13329|1|258
38710|13330|1|931
38710|13331|1|65
38710|13332|1|899
38710|13333|1|359
38710|13334|1|738
38710|13335|1|50
38710|13336|1|846
38710|13337|1|616
38710|13338|1|823
38710|13339|1|277
38710|13340|1|520
38710|13341|1|643
38710|13342|1|235
38710|13343|1|993
38710|13344|1|645
38710|13345|1|556
38710|13346|1|889
38710|13347|1|740
38710|13348|1|826
38710|13349|1|986
38710|13350|1|88
38710|13351|1|658
38710|13352|1|795
38710|13353|1|388
38710|13354|1|750
38710|13355|1|401
38710|13356|1|318
38710|13357|1|659
38710|13358|1|783
38710|13359|1|449
38710|13360|1|502
38710|13361|1|344
38710|13362|1|577
38710|13363|1|130
38710|13364|1|892
38710|13365|1|804
38710|13366|1|320
38710|13367|1|711
38710|13368|1|393
38710|13369|1|614
38710|13370|1|552
38710|13371|1|680
38710|13372|1|701
38710|13373|1|732
38710|13374|1|661
38710|13375|1|291
38710|13376|1|138
38710|13377|1|373
38710|13378|1|586
38710|13379|1|124
38710|13380|1|367
38710|13381|1|429
38710|13382|1|756
38710|13383|1|795
38710|13384|1|398
38710|13385|1|635
38710|13386|1|242
38710|13387|1|637
38710|13388|1|35
38710|13389|1|523
38710|13390|1|603
38710|13391|1|236
38710|13392|1|9
38710|13393|1|62
38710|13394|1|778
38710|13395|1|415
38710|13396|1|429
38710|13397|1|551
38710|13398|1|676
38710|13399|1|415
38710|13400|1|921
38710|13401|1|932
38710|13402|1|159
38710|13403|1|955
38710|13404|1|815
38710|13405|1|7
38710|13406|1|992
38710|13407|1|515
38710|13408|1|826
38710|13409|1|298
38710|13410|1|766
38710|13411|1|992
38710|13412|1|456
38710|13413|1|231
38710|13414|1|101
38710|13415|1|633
38710|13416|1|949
38710|13417|1|495
38710|13418|1|161
38710|13419|1|971
38710|13420|1|451
38710|13421|1|970
38710|13422|1|755
38710|13423|1|668
38710|13424|1|778
38710|13425|1|751
38710|13426|1|983
38710|13427|1|719
38710|13428|1|961
38710|13429|1|665
38710|13430|1|478
38710|13431|1|312
38710|13432|1|955
38710|13433|1|759
38710|13434|1|890
38710|13435|1|55
38710|13436|1|107
38710|13437|1|970
38710|13438|1|845
38710|13439|1|958
38710|13440|1|144
38710|13441|1|628
38710|13442|1|956
38710|13443|1|606
38710|13444|1|675
38710|13445|1|341
38710|13446|1|975
38710|13447|1|689
38710|13448|1|934
38710|13449|1|617
38710|13450|1|359
38710|13451|1|164
38710|13452|1|443
38710|13453|1|581
38710|13454|1|705
38710|13455|1|716
38710|13456|1|57
38710|13457|1|384
38710|13458|1|612
38710|13459|1|408
38710|13460|1|781
38710|13461|1|836
38710|13462|1|578
38710|13463|1|777
38710|13464|1|114
38710|13465|1|56
38710|13466|1|738
38710|13467|1|409
38710|13468|1|879
38710|13469|1|521
38710|13470|1|45
38710|13471|1|52
38710|13472|1|612
38710|13473|1|163
38710|13474|1|853
38710|13475|1|143
38710|13476|1|778
38710|13477|1|566
38710|13478|1|881
38710|13479|1|647
38710|13480|1|110
38710|13481|1|19
38710|13482|1|617
38710|13483|1|419
38710|13484|1|973
38710|13485|1|70
38710|13486|1|263
38710|13487|1|645
38710|13488|1|433
38710|13489|1|543
38710|13490|1|240
38710|13491|1|5
38710|13492|1|853
38710|13493|1|753
38710|13494|1|856
38710|13495|1|237
38710|13496|1|470
38710|13497|1|417
38710|13498|1|756
38710|13499|1|258
38710|13500|1|94
38710|13501|1|534
38710|13502|1|878
38710|13503|1|366
38710|13504|1|637
38710|13505|1|486
38710|13506|1|152
38710|13507|1|682
38710|13508|1|748
38710|13509|1|9
38710|13510|1|778
38710|13511|1|995
38710|13512|1|776
38710|13513|1|315
38710|13514|1|362
38710|13515|1|393
38710|13516|1|430
38710|13517|1|970
38710|13518|1|412
38710|13519|1|665
38710|13520|1|106
38710|13521|1|352
38710|13522|1|699
38710|13523|1|816
38710|13524|1|267
38710|13525|1|30
38710|13526|1|766
38710|13527|1|548
38710|13528|1|996
38710|13529|1|373
38710|13530|1|629
38710|13531|1|841
38710|13532|1|62
38710|13533|1|508
38710|13534|1|164
38710|13535|1|850
38710|13536|1|698
38710|13537|1|415
38710|13538|1|178
38710|13539|1|91
38710|13540|1|955
38710|13541|1|120
38710|13542|1|392
38710|13543|1|773
38710|13544|1|820
38710|13545|1|509
38710|13546|1|97
38710|13547|1|649
38710|13548|1|249
38710|13549|1|932
38710|13550|1|635
38710|13551|1|934
38710|13552|1|498
38710|13553|1|600
38710|13554|1|278
38710|13555|1|785
38710|13556|1|662
38710|13557|1|95
38710|13558|1|376
38710|13559|1|498
38710|13560|1|110
38710|13561|1|346
38710|13562|1|467
38710|13563|1|881
38710|13564|1|468
38710|13565|1|112
38710|13566|1|925
38710|13567|1|480
38710|13568|1|647
38710|13569|1|231
38710|13570|1|508
38710|13571|1|270
38710|13572|1|388
38710|13573|1|768
38710|13574|1|3
38710|13575|1|351
38710|13576|1|290
38710|13577|1|223
38710|13578|1|871
38710|13579|1|147
38710|13580|1|190
38710|13581|1|241
38710|13582|1|140
38710|13583|1|971
38710|13584|1|523
38710|13585|1|928
38710|13586|1|923
38710|13587|1|277
38710|13588|1|320
38710|13589|1|427
38710|13590|1|101
38710|13591|1|996
38710|13592|1|837
38710|13593|1|515
38710|13594|1|691
38710|13595|1|124
38710|13596|1|578
38710|13597|1|277
38710|13598|1|201
38710|13599|1|178
38710|13600|1|456
38710|13601|1|894
38710|13602|1|500
38710|13603|1|57
38710|13604|1|260
38710|13605|1|355
38710|13606|1|393
38710|13607|1|867
38710|13608|1|289
38710|13609|1|323
38710|13610|1|650
38710|13611|1|197
38710|13612|1|306
38710|13613|1|154
38710|13614|1|145
38710|13615|1|145
38710|13616|1|831
38710|13617|1|830
38710|13618|1|726
38710|13619|1|680
38710|13620|1|110
38710|13621|1|309
38710|13622|1|302
38710|13623|1|618
38710|13624|1|322
38710|13625|1|632
38710|13626|1|612
38710|13627|1|267
38710|13628|1|83
38710|13629|1|44
38710|13630|1|605
38710|13631|1|129
38710|13632|1|675
38710|13633|1|363
38710|13634|1|398
38710|13635|1|41
38710|13636|1|662
38710|13637|1|597
38710|13638|1|278
38710|13639|1|432
38710|13640|1|904
38710|13641|1|744
38710|13642|1|207
38710|13643|1|612
38710|13644|1|510
38710|13645|1|284
38710|13646|1|210
38710|13647|1|223
38710|13648|1|685
38710|13649|1|185
38710|13650|1|631
38710|13651|1|131
38710|13652|1|31
38710|13653|1|260
38710|13654|1|409
38710|13655|1|891
38710|13656|1|800
38710|13657|1|312
38710|13658|1|194
38710|13659|1|947
38710|13660|1|457
38710|13661|1|424
38710|13662|1|404
38710|13663|1|195
38710|13664|1|323
38710|13665|1|463
38710|13666|1|600
38710|13667|1|304
38710|13668|1|73
38710|13669|1|824
38710|13670|1|70
38710|13671|1|504
38710|13672|1|689
38710|13673|1|694
38710|13674|1|422
38710|13675|1|186
38710|13676|1|899
38710|13677|1|970
38710|13678|1|767
38710|13679|1|315
38710|13680|1|96
38710|13681|1|360
38710|13682|1|22
38710|13683|1|323
38710|13684|1|
38710|13685|1|562
38710|13686|1|532
38710|13687|1|808
38710|13688|1|777
38710|13689|1|52
38710|13690|1|836
38710|13691|1|686
38710|13692|1|970
38710|13693|1|116
38710|13694|1|489
38710|13695|1|252
38710|13696|1|533
38710|13697|1|482
38710|13698|1|665
38710|13699|1|672
38710|13700|1|844
38710|13701|1|118
38710|13702|1|881
38710|13703|1|379
38710|13704|1|163
38710|13705|1|517
38710|13706|1|959
38710|13707|1|129
38710|13708|1|781
38710|13709|1|516
38710|13710|1|788
38710|13711|1|657
38710|13712|1|386
38710|13713|1|197
38710|13714|1|877
38710|13715|1|624
38710|13716|1|854
38710|13717|1|893
38710|13718|1|761
38710|13719|1|214
38710|13720|1|884
38710|13721|1|164
38710|13722|1|309
38710|13723|1|237
38710|13724|1|408
38710|13725|1|347
38710|13726|1|917
38710|13727|1|740
38710|13728|1|26
38710|13729|1|752
38710|13730|1|156
38710|13731|1|154
38710|13732|1|762
38710|13733|1|182
38710|13734|1|183
38710|13735|1|5
38710|13736|1|835
38710|13737|1|816
38710|13738|1|735
38710|13739|1|974
38710|13740|1|96
38710|13741|1|813
38710|13742|1|372
38710|13743|1|809
38710|13744|1|358
38710|13745|1|952
38710|13746|1|867
38710|13747|1|292
38710|13748|1|863
38710|13749|1|281
38710|13750|1|920
38710|13751|1|401
38710|13752|1|845
38710|13753|1|713
38710|13754|1|577
38710|13755|1|620
38710|13756|1|448
38710|13757|1|346
38710|13758|1|148
38710|13759|1|498
38710|13760|1|961
38710|13761|1|283
38710|13762|1|424
38710|13763|1|353
38710|13764|1|205
38710|13765|1|428
38710|13766|1|871
38710|13767|1|821
38710|13768|1|654
38710|13769|1|685
38710|13770|1|253
38710|13771|1|192
38710|13772|1|948
38710|13773|1|849
38710|13774|1|547
38710|13775|1|815
38710|13776|1|574
38710|13777|1|571
38710|13778|1|308
38710|13779|1|424
38710|13780|1|508
38710|13781|1|526
38710|13782|1|825
38710|13783|1|901
38710|13784|1|448
38710|13785|1|326
38710|13786|1|936
38710|13787|1|587
38710|13788|1|884
38710|13789|1|251
38710|13790|1|884
38710|13791|1|369
38710|13792|1|288
38710|13793|1|210
38710|13794|1|318
38710|13795|1|784
38710|13796|1|855
38710|13797|1|922
38710|13798|1|416
38710|13799|1|230
38710|13800|1|391
38710|13801|1|224
38710|13802|1|183
38710|13803|1|411
38710|13804|1|457
38710|13805|1|745
38710|13806|1|794
38710|13807|1|438
38710|13808|1|444
38710|13809|1|895
38710|13810|1|988
38710|13811|1|522
38710|13812|1|485
38710|13813|1|615
38710|13814|1|860
38710|13815|1|703
38710|13816|1|579
38710|13817|1|56
38710|13818|1|917
38710|13819|1|50
38710|13820|1|569
38710|13821|1|581
38710|13822|1|145
38710|13823|1|400
38710|13824|1|191
38710|13825|1|226
38710|13826|1|858
38710|13827|1|71
38710|13828|1|45
38710|13829|1|221
38710|13830|1|386
38710|13831|1|722
38710|13832|1|3
38710|13833|1|491
38710|13834|1|381
38710|13835|1|968
38710|13836|1|107
38710|13837|1|751
38710|13838|1|80
38710|13839|1|992
38710|13840|1|129
38710|13841|1|300
38710|13842|1|776
38710|13843|1|824
38710|13844|1|615
38710|13845|1|98
38710|13846|1|496
38710|13847|1|638
38710|13848|1|954
38710|13849|1|21
38710|13850|1|129
38710|13851|1|687
38710|13852|1|40
38710|13853|1|731
38710|13854|1|20
38710|13855|1|587
38710|13856|1|718
38710|13857|1|207
38710|13858|1|441
38710|13859|1|56
38710|13860|1|808
38710|13861|1|554
38710|13862|1|171
38710|13863|1|822
38710|13864|1|523
38710|13865|1|124
38710|13866|1|98
38710|13867|1|894
38710|13868|1|575
38710|13869|1|901
38710|13870|1|335
38710|13871|1|875
38710|13872|1|850
38710|13873|1|438
38710|13874|1|89
38710|13875|1|863
38710|13876|1|720
38710|13877|1|585
38710|13878|1|852
38710|13879|1|557
38710|13880|1|743
38710|13881|1|478
38710|13882|1|138
38710|13883|1|223
38710|13884|1|313
38710|13885|1|651
38710|13886|1|388
38710|13887|1|729
38710|13888|1|953
38710|13889|1|559
38710|13890|1|893
38710|13891|1|574
38710|13892|1|948
38710|13893|1|249
38710|13894|1|625
38710|13895|1|911
38710|13896|1|871
38710|13897|1|225
38710|13898|1|789
38710|13899|1|35
38710|13900|1|229
38710|13901|1|881
38710|13902|1|11
38710|13903|1|332
38710|13904|1|201
38710|13905|1|175
38710|13906|1|538
38710|13907|1|468
38710|13908|1|397
38710|13909|1|429
38710|13910|1|163
38710|13911|1|816
38710|13912|1|727
38710|13913|1|596
38710|13914|1|171
38710|13915|1|451
38710|13916|1|657
38710|13917|1|510
38710|13918|1|110
38710|13919|1|819
38710|13920|1|307
38710|13921|1|824
38710|13922|1|166
38710|13923|1|394
38710|13924|1|111
38710|13925|1|910
38710|13926|1|174
38710|13927|1|567
38710|13928|1|148
38710|13929|1|46
38710|13930|1|205
38710|13931|1|517
38710|13932|1|330
38710|13933|1|989
38710|13934|1|607
38710|13935|1|692
38710|13936|1|605
38710|13937|1|335
38710|13938|1|661
38710|13939|1|987
38710|13940|1|729
38710|13941|1|937
38710|13942|1|504
38710|13943|1|149
38710|13944|1|588
38710|13945|1|532
38710|13946|1|411
38710|13947|1|609
38710|13948|1|642
38710|13949|1|364
38710|13950|1|332
38710|13951|1|389
38710|13952|1|997
38710|13953|1|542
38710|13954|1|615
38710|13955|1|753
38710|13956|1|763
38710|13957|1|356
38710|13958|1|915
38710|13959|1|343
38710|13960|1|943
38710|13961|1|585
38710|13962|1|242
38710|13963|1|851
38710|13964|1|198
38710|13965|1|200
38710|13966|1|701
38710|13967|1|701
38710|13968|1|871
38710|13969|1|616
38710|13970|1|984
38710|13971|1|750
38710|13972|1|986
38710|13973|1|243
38710|13974|1|627
38710|13975|1|537
38710|13976|1|791
38710|13977|1|886
38710|13978|1|12
38710|13979|1|564
38710|13980|1|408
38710|13981|1|990
38710|13982|1|743
38710|13983|1|948
38710|13984|1|154
38710|13985|1|570
38710|13986|1|515
38710|13987|1|578
38710|13988|1|612
38710|13989|1|181
38710|13990|1|862
38710|13991|1|40
38710|13992|1|515
38710|13993|1|584
38710|13994|1|2
38710|13995|1|746
38710|13996|1|625
38710|13997|1|425
38710|13998|1|123
38710|13999|1|521
38710|14000|1|451
38710|14001|1|194
38710|14002|1|413
38710|14003|1|386
38710|14004|1|17
38710|14005|1|730
38710|14006|1|271
38710|14007|1|274
38710|14008|1|602
38710|14009|1|954
38710|14010|1|309
38710|14011|1|612
38710|14012|1|686
38710|14013|1|910
38710|14014|1|290
38710|14015|1|301
38710|14016|1|209
38710|14017|1|11
38710|14018|1|748
38710|14019|1|668
38710|14020|1|212
38710|14021|1|539
38710|14022|1|43
38710|14023|1|279
38710|14024|1|358
38710|14025|1|136
38710|14026|1|516
38710|14027|1|45
38710|14028|1|958
38710|14029|1|332
38710|14030|1|687
38710|14031|1|962
38710|14032|1|508
38710|14033|1|625
38710|14034|1|563
38710|14035|1|71
38710|14036|1|687
38710|14037|1|366
38710|14038|1|65
38710|14039|1|157
38710|14040|1|268
38710|14041|1|293
38710|14042|1|769
38710|14043|1|563
38710|14044|1|206
38710|14045|1|428
38710|14046|1|97
38710|14047|1|30
38710|14048|1|535
38710|14049|1|109
38710|14050|1|904
38710|14051|1|11
38710|14052|1|8
38710|14053|1|289
38710|14054|1|948
38710|14055|1|579
38710|14056|1|838
38710|14057|1|434
38710|14058|1|811
38710|14059|1|797
38710|14060|1|831
38710|14061|1|915
38710|14062|1|180
38710|14063|1|731
38710|14064|1|401
38710|14065|1|828
38710|14066|1|995
38710|14067|1|630
38710|14068|1|389
38710|14069|1|245
38710|14070|1|417
38710|14071|1|271
38710|14072|1|495
38710|14073|1|74
38710|14074|1|158
38710|14075|1|265
38710|14076|1|371
38710|14077|1|587
38710|14078|1|705
38710|14079|1|529
38710|14080|1|223
38710|14081|1|541
38710|14082|1|166
38710|14083|1|266
38710|14084|1|20
38710|14085|1|552
38710|14086|1|712
38710|14087|1|777
38710|14088|1|238
38710|14089|1|849
38710|14090|1|90
38710|14091|1|946
38710|14092|1|299
38710|14093|1|329
38710|14094|1|360
38710|14095|1|440
38710|14096|1|534
38710|14097|1|621
38710|14098|1|271
38710|14099|1|662
38710|14100|1|514
38710|14101|1|620
38710|14102|1|114
38710|14103|1|78
38710|14104|1|350
38710|14105|1|893
38710|14106|1|308
38710|14107|1|999
38710|14108|1|753
38710|14109|1|958
38710|14110|1|50
38710|14111|1|561
38710|14112|1|876
38710|14113|1|271
38710|14114|1|152
38710|14115|1|64
38710|14116|1|85
38710|14117|1|932
38710|14118|1|470
38710|14119|1|772
38710|14120|1|869
38710|14121|1|482
38710|14122|1|113
38710|14123|1|190
38710|14124|1|523
38710|14125|1|67
38710|14126|1|434
38710|14127|1|340
38710|14128|1|906
38710|14129|1|496
38710|14130|1|372
38710|14131|1|702
38710|14132|1|900
38710|14133|1|370
38710|14134|1|220
38710|14135|1|527
38710|14136|1|483
38710|14137|1|647
38710|14138|1|167
38710|14139|1|219
38710|14140|1|158
38710|14141|1|187
38710|14142|1|464
38710|14143|1|585
38710|14144|1|790
38710|14145|1|243
38710|14146|1|663
38710|14147|1|304
38710|14148|1|277
38710|14149|1|70
38710|14150|1|74
38710|14151|1|910
38710|14152|1|811
38710|14153|1|1000
38710|14154|1|168
38710|14155|1|583
38710|14156|1|376
38710|14157|1|44
38710|14158|1|306
38710|14159|1|636
38710|14160|1|210
38710|14161|1|87
38710|14162|1|875
38710|14163|1|94
38710|14164|1|596
38710|14165|1|70
38710|14166|1|263
38710|14167|1|222
38710|14168|1|598
38710|14169|1|746
38710|14170|1|230
38710|14171|1|582
38710|14172|1|37
38710|14173|1|440
38710|14174|1|348
38710|14175|1|386
38710|14176|1|566
38710|14177|1|483
38710|14178|1|148
38710|14179|1|522
38710|14180|1|23
38710|14181|1|351
38710|14182|1|978
38710|14183|1|369
38710|14184|1|274
38710|14185|1|146
38710|14186|1|786
38710|14187|1|201
38710|14188|1|458
38710|14189|1|291
38710|14190|1|793
38710|14191|1|306
38710|14192|1|756
38710|14193|1|506
38710|14194|1|61
38710|14195|1|418
38710|14196|1|519
38710|14197|1|969
38710|14198|1|842
38710|14199|1|237
38710|14200|1|865
38710|14201|1|919
38710|14202|1|147
38710|14203|1|771
38710|14204|1|493
38710|14205|1|879
38710|14206|1|867
38710|14207|1|742
38710|14208|1|965
38710|14209|1|397
38710|14210|1|344
38710|14211|1|8
38710|14212|1|39
38710|14213|1|631
38710|14214|1|869
38710|14215|1|948
38710|14216|1|238
38710|14217|1|248
38710|14218|1|558
38710|14219|1|521
38710|14220|1|835
38710|14221|1|392
38710|14222|1|745
38710|14223|1|598
