17970|AAAAAAAAAAAABAPE|2000-10-25||escapades until the regular foxes play bravely above the brave frays: depths by the quick sentiments unwind outside the stealthy silent warhorses: regular enticing forges cajole ironic di|71.26|32.59|7714564|McNQrOdiVyLnl|3|Pop|2|Music|857|e4YCLLBIZIFa8MYd2MTq0cqLVRCPWrT|petite|Qb8MWUHFRq|lawn|Gram|Unknown|64|dQyJ
17971|AAAAAAAAAAAABAPF|2000-06-24||finally final dinos ought to nag doggedly-- fluffy dugouts can grow; blithe pearls should poach slowly-- courts lose from the sometimes even foxes-- thinly silent courts do are bravely fluffy |50.76|53.98|5739825|1LUQMlCzcyZOcRiOcB5kAA8i1QMtTg2NhbkvmMwIgwurow|2|NO_SUB_CAT|3|Books|363|zv8Pb65gh1abmf0YOjgDXKUq8YUy0ytNcxcvRA|medium|csLsc77KT|dodger|Each|Unknown|18|aySaBV01H
17972|AAAAAAAAAAAABAPG|2000-10-21||ironic close orbits poach slyly Tiresias'; stealthy sauternes among the pinto beans may print ironic attainments? thin realms can serve: ironically stealthy escapades must have to cajole furious s|7.67|70.41|4127985|GxlS7TFPEvnWtwPWHr9JK5DhmTbU4E|8|NO_SUB_CAT|4|Clothing & Accessories|9|jhUdugc4Q7tHkM2lcjR0dYGQYQvvwZJ|N/A|orwbLCC|chocolate|N/A|Unknown|39|zW5GUOE0jKeHkP
17973|AAAAAAAAAAAABAPH|2000-11-13||sentiments lose finally near the dinos: dugouts alongside of the enticing fluffy dolphins detect epitaphs; asymptotes toward the final idle theodolites mold idly bold dolphins! fluffy enticing esc|13.99|11.97|6480899|ybUul|1|Literature & Fiction|3|Books|139|3WY3T5YEXtoDTPRXswMBI|large|hYQ0YfiGocczDa|aquamarine|N/A|Unknown|58|FQc8Nc5ipCDzsduRDSPizq7oUrXbF1GARlVPQaiM2h6mx
17974|AAAAAAAAAAAABAPI|2000-04-10||bold epitaphs on the furiously daring courts hinder always until the slow braids: pearls for the stealthily even dugouts mold during the sheaves; sly bold dinos without the idle sly platelets poac|34.51|74.83|3820273|OYGNqXA0qwv|9|Dolls & Accessories|7|Toys & Games|244|d7oSIIiQxi4l|extra large|S0dmK0crRMoB|violet|Tsp|Unknown|43|5wXkaHr5YAtnbWzJ78nOcLchLSohfHgfEdHa3pj6NdtpsyZ
17975|AAAAAAAAAAAABAPJ|2000-09-14||permanent stealthy warthogs must cajole finally. quiet sentiments near the busily careful dolphins shall have to unwind evenly quiet warthogs: brave sheaves will have to boost blith|93.73|46.22|7917807|awTCBcaXfZpQd|5|World Music|2|Music|914|bmQz3XbRabI5nwSo80hGbh0ydVUI|petite|0T4|navajo|Oz|Unknown|96|qPA2ApPxCHeb7axos869HzJgNWB4VaMgmEJdpbZ
17976|AAAAAAAAAAAABAPK|2000-01-25||sly orbits up the frets promise under the braids; slow daring attainments of the fluffy close dinos will have to impress regularly at the brave quick pains. never quiet pinto beans |61.25|33.61|2645450|9dHy92lwunYIm4hIbQKfHSGeaWNFqpjitebI8UQBt5c7q3|3|Pop|2|Music|100|YloU8Sr5S0DqYLfsjeQuQW2rU7R2zAnvQqfi3gQIGHOTG|economy|iNHcjs|moccasin|N/A|Unknown|49|5BLHmkWVqfvEXu8rQCAic4xpRSW3Mv3
17977|AAAAAAAAAAAABAPL|2000-09-02||thinly permanent pearls will run sometimes close escapades: sly enticing grouches beyond the pains haggle slowly sheaves: asymptotes in place of the grouches try to serve never in |50.58|2.12|2897323|QqEt6kDFE3tVVcotdJi|1|Literature & Fiction|3|Books|29|AEik1bgH4E0yD01056uw2W8Ysy5w77FcbIj79qQzwzBsBnxX3|medium|bBGmTay|puff|Pallet|Unknown|64|flibxbSNxxWQmhlMtd5z3B1MZda6ItNMVbfb6lKs
17978|AAAAAAAAAAAABAPM|2000-10-03||regular frays at the bold careful foxes need to integrate regular silent dinos-- always regular patterns will dazzle quickly thinly daring epitaphs-- fr|21.28|70.81|4202354|d8yuJGNrcVWoRZtIcDHuCenEb3PbJWIO|4|R&B|2|Music|73|o2aR2ZPRoWb5X1|small|JsNiTEJpRj|lavender|Case|Unknown|32|whbafhwJPrCbm2cwkDzpF7DzQe4aVV
17979|AAAAAAAAAAAABAPN|2000-07-29||attainments x-ray! furiously ironic waters print boldly upon the blithe hockey players; dolphins should believe. warhorses beyond the ironically careful foxes nod evenly from the darin|83.70|21.55|9744084|zAI91Wtj914HPv3e077Prr2|2|NO_SUB_CAT|3|Books|459|FU4BYXTTeCvkLfGlFDcTXTQlJ61ZvHk15Srcoxlw4xSEbJwr|economy|Utl|orchid|Dram|Unknown|22|dw2v6tXwiLcbPK8DSmioZOTDKTa7GvMvZ
17980|AAAAAAAAAAAABAPO|2000-05-28||permanent quiet instructions doubt. closely dogged orbits toward the sly dolphins snooze stealthily dogged dogged forges: instructions along the doggedly ruthless deco|65.06|81.80|5302039|DNEqOftSLrq0dXt1wg4z7|15|Alternative Rock|2|Music|682|pS|extra large|gNvRJwL441Qp5wdeC|lemon|Dram|Unknown|28|TSMddZ1CwAlp4MnuA9a75FhzvTyb5prxzablrBidJo2De
17981|AAAAAAAAAAAABAPP|2000-07-15||closely bold Tiresias' snooze. blithely fluffy courts instead of the stealthily sly patterns boost between the quiet ruthless attainments! gifts should unwin|21.82|28.97|6013547|9EM2dLbUPgzEmt7QU85apk5XT2Z43vcDfvcF|4|New|3|Books|762|xQpOsXYWu31F8nHFdFnQ|small|8WklYgv9|wheat|Unknown|Unknown|70|gIgmtBUrhbhQ7cdSao3w1udoBRFTLGnNLtmzfNA1tpbGFbi0
17982|AAAAAAAAAAAABAPQ|2000-04-23||idly slow attainments mold except the thin decoys. instructions should have to x-ray between the realms. blithe patterns past the permanent silent forges could boost blithely idle busy platelets|30.17|7.39|2564377|nB9WgGCThmd|11|Rock|2|Music|290|cgMOcxMJUlIRG8nYXP|medium|h9ecvqw25cWiL8f4|frosted|Ounce|Unknown|23|ZZ4bv
17983|AAAAAAAAAAAABAPR|2000-10-03||thin epitaphs affix quick regular dolphins: dogged regular sentiments snooze between the orbits. enticing enticing excuses shall have to thrash sometimes grouches: ironic thin sauternes s|90.59|78.13|1059847|Pt8g2beoHwCPjmBicmQCGRU|2|Movies|8|Movies & TV|970|AMwooCZ|medium|8Qw4jWuR7UWwMkZQuzt|smoke|Case|Unknown|79|ERp8piaTCvXk5t8KYCpBRT
17984|AAAAAAAAAAAABAPS|2000-01-30||regular hockey players eat? always even forges will have to unwind atop the sly decoys-- careful grouches before the ironic dogged decoys try to print final |13.38|56.23|9563189|75Yhgij587LJCZ2J96emb0HxDIggSrRgyD1r0vb8|1|Literature & Fiction|3|Books|341|g7bmA2EDhgs|large|3b2D913|red|Carton|Unknown|81|jbllqok
