38380|85088|14449|41528|47870|6345|23280|9|15|50682|16|258.40|20.67|279.07|2.29|549.22|98.19|123.36|36.85|590.56
38380|11396|172|41528|47870|6345|23280|9|16|50682|27|1902.15|152.17|2054.32|54.29|769.93|722.82|908.08|271.25|1074.27
38380|82694|17443|41528|47870|6345|23280|9|0|50682|5|12.05|0.96|13.01|33.82|51.22|4.58|5.75|1.72|53.14
38380|65158|16907|41528|47870|6345|23280|9|1|50682|48|4203.84|336.31|4540.15|60.64|1743.14|1597.46|2006.91|599.47|2415.76
38380|30099|4867|41528|47870|6345|23280|9|29|50682|12|16.68|1.33|18.01|78.85|283.97|6.34|7.96|2.38|286.63
37240|15169|10000|69971|1606700|6909|27528|2|24|8575|36|2011.68|160.93|2172.61|6.37|154.74|502.92|603.50|905.26|476.60
37240|30800|5168|69971|1606700|6909|27528|2|17|8575|26|716.04|57.28|773.32|64.41|30.69|179.01|214.81|322.22|145.25
37240|16998|7811|69971|1606700|6909|27528|2|26|8575|35|1808.80|144.70|1953.50|35.66|62.37|452.20|542.64|813.96|351.77
37240|50382|13341|69971|1606700|6909|27528|2|2|8575|49|3117.87|249.43|3367.30|32.53|164.10|779.47|935.36|1403.04|662.96
38382|57635|5664|10795|1887950|6394|11982|10|11|56466|39|7.41|0.15|7.56|26.66|207.23|0.07|5.80|1.54|207.53
38382|1255|12286|10795|1887950|6394|11982|10|15|56466|15|886.50|17.73|904.23|61.22|757.19|8.86|693.34|184.30|792.65
38382|31779|4696|10795|1887950|6394|11982|10|11|56466|1|61.02|1.22|62.24|28.00|67.62|0.61|47.72|12.69|70.06
38382|80083|10302|10795|1887950|6394|11982|10|5|56466|18|674.10|13.48|687.58|64.87|953.05|6.74|527.21|140.15|980.01
38382|30426|1918|10795|1887950|6394|11982|10|32|56466|5|236.80|4.74|241.54|13.55|571.13|2.37|185.20|49.23|580.61
38382|5165|2198|10795|1887950|6394|11982|10|19|56466|49|2958.13|59.16|3017.29|71.71|3976.21|29.58|2313.55|615.00|4094.53
38382|14371|9289|10795|1887950|6394|11982|10|27|56466|1|22.91|0.46|23.37|31.46|25.39|0.23|17.92|4.76|26.31
38382|23565|1116|10795|1887950|6394|11982|10|19|56466|17|184.62|3.69|188.31|2.43|329.12|1.85|144.39|38.38|336.50
37532|7439|7533|1963|1086430|6264|36263|10|11|14359|17|298.35|17.90|316.25|23.49|535.50|176.03|42.81|79.51|571.30
37532|61860|10770|1963|1086430|6264|36263|10|14|14359|34|2017.56|121.05|2138.61|18.39|1961.60|1190.36|289.52|537.68|2203.70
38307|64794|2434|82722|1048667|6781|37159|4|11|62250|4|10.56|0.74|11.30|7.55|27.35|1.37|0.18|9.01|28.83
37762|45401|7971|25086|130927|6115|27904|1|18|20143|14|515.76|41.26|557.02|26.14|393.93|479.66|23.10|13.00|476.45
37762|29386|12656|25086|130927|6115|27904|1|15|20143|29|171.68|13.73|185.41|18.08|1049.03|159.66|7.69|4.33|1076.49
37762|30608|11592|25086|130927|6115|27904|1|8|20143|24|880.80|70.46|951.26|68.65|2202.16|819.14|39.46|22.20|2343.08
37762|35318|1421|25086|130927|6115|27904|1|5|20143|3|46.98|3.76|50.74|80.52|41.00|43.69|2.11|1.18|48.52
37762|67122|12564|25086|130927|6115|27904|1|10|20143|19|131.48|10.52|142.00|29.10|556.57|122.28|5.89|3.31|577.61
38793|35999|14029|4697|588218|1912|40023|7|3|68034|42|1843.38|110.60|1953.98|33.22|1766.62|1714.34|46.45|82.59|1987.82
38793|82213|6504|4697|588218|1912|40023|7|13|68034|24|16.32|0.98|17.30|76.23|749.28|15.18|0.41|0.73|751.24
38793|65268|4918|4697|588218|1912|40023|7|4|68034|16|79.52|4.77|84.29|21.67|913.74|73.95|2.01|3.56|923.28
38793|37224|15578|4697|588218|1912|40023|7|16|68034|2|12.62|0.76|13.38|53.68|96.68|11.74|0.32|0.56|98.20
38793|15544|11148|4697|588218|1912|40023|7|34|68034|7|23.52|1.41|24.93|28.18|54.03|21.87|0.59|1.06|56.85
