38276|29679|12339|4277|308548|7036|49134|10|9|59704|1|5.58|0.17|5.75|76.73|77.06|3.57|1.91|0.10|77.40
38276|23473|6033|4277|308548|7036|49134|10|25|59704|17|311.44|9.34|320.78|86.85|934.18|199.32|106.51|5.61|952.86
38276|12847|7273|4277|308548|7036|49134|10|9|59704|34|64.60|1.94|66.54|79.84|75.54|41.34|22.10|1.16|79.42
38276|39053|7263|4277|308548|7036|49134|10|29|59704|13|145.73|4.37|150.10|80.67|437.11|93.27|49.84|2.62|445.85
38276|71017|3639|4277|308548|7036|49134|10|0|59704|3|294.87|8.85|303.72|55.68|245.13|188.72|100.84|5.31|262.83
37523|18149|9626|18358|1067470|1051|2639|7|31|17597|41|293.15|23.45|316.60|52.23|2783.76|82.08|137.20|73.87|2830.66
38470|45539|13743|13859|76142|3738|39535|10|12|65488|12|147.36|0.00|147.36|47.62|39.90|131.15|3.57|12.64|39.90
38470|33340|16978|13859|76142|3738|39535|10|5|65488|8|509.44|0.00|509.44|21.49|203.78|453.40|12.33|43.71|203.78
38470|9950|4942|13859|76142|3738|39535|10|7|65488|5|1.85|0.00|1.85|61.56|47.67|1.65|0.04|0.16|47.67
38470|13639|1731|13859|76142|3738|39535|10|26|65488|16|556.32|0.00|556.32|7.24|425.44|495.12|13.46|47.74|425.44
37801|10154|6734|82899|28146|833|9281|7|6|23381|39|326.04|9.78|335.82|81.38|235.40|52.17|38.34|235.53|254.96
38639|37324|4397|48373|906273|1475|11515|11|3|71272|30|2285.40|91.42|2376.82|75.52|1774.25|479.93|974.95|830.52|1957.09
38639|17649|5945|48373|906273|1475|11515|11|5|71272|52|3358.68|134.35|3493.03|81.88|2752.30|705.32|1432.81|1220.55|3021.00
38639|23825|6043|48373|906273|1475|11515|11|33|71272|5|553.40|22.14|575.54|27.32|371.02|116.21|236.08|201.11|415.30
37603|57874|8744|10261|418083|864|41365|11|23|29165|10|186.90|16.82|203.72|81.59|99.06|162.60|18.95|5.35|132.70
37603|31996|16988|10261|418083|864|41365|11|0|29165|73|775.99|69.84|845.83|36.51|3426.00|675.11|78.69|22.19|3565.68
37603|61759|11053|10261|418083|864|41365|11|12|29165|28|1686.44|151.78|1838.22|54.27|1718.77|1467.20|171.01|48.23|2022.33
38464|50421|4932|94933|1685631|334|23915|9|23|77056|4|44.84|4.04|48.88|39.51|137.45|34.53|3.92|6.39|145.53
38464|8004|13272|94933|1685631|334|23915|9|31|77056|24|55.44|4.99|60.43|7.24|2549.80|42.69|4.84|7.91|2559.78
38464|27277|7288|94933|1685631|334|23915|9|19|77056|17|14.11|1.27|15.38|93.95|51.77|10.86|1.24|2.01|54.31
38464|65242|9230|94933|1685631|334|23915|9|30|77056|67|6714.07|604.27|7318.34|6.28|6787.80|5169.83|586.81|957.43|7996.34
38464|13001|10817|94933|1685631|334|23915|9|3|77056|9|111.42|10.03|121.45|42.85|466.00|85.79|9.74|15.89|486.06
