37436|63279|1501|66562|192630|4685|39336|4|6|19216|17|536.52|5.37|541.89|82.01|1309.83|482.87|3.76|49.89|1320.57
37436|42764|16547|66562|192630|4685|39336|4|3|19216|50|46.00|0.46|46.46|71.31|238.21|41.40|0.32|4.28|239.13
37436|73521|11787|66562|192630|4685|39336|4|31|19216|35|3140.20|31.40|3171.60|68.74|3619.92|2826.18|21.98|292.04|3682.72
37436|44178|7768|66562|192630|4685|39336|4|15|19216|15|16.65|0.17|16.82|28.20|153.63|14.98|0.12|1.55|153.97
37436|51497|11551|66562|192630|4685|39336|4|32|19216|7|122.08|1.22|123.30|92.35|422.27|109.87|0.85|11.36|424.71
38465|73491|9332|23475|1078779|2903|32432|7|16|67107|11|1087.35|54.37|1141.72|65.99|702.94|924.25|146.79|16.31|811.68
38465|84328|17629|23475|1078779|2903|32432|7|2|67107|53|605.26|30.26|635.52|81.48|5532.01|514.47|81.71|9.08|5592.53
38465|60577|6984|23475|1078779|2903|32432|7|33|67107|28|3300.36|165.02|3465.38|19.47|2133.56|2805.31|445.55|49.50|2463.60
38465|19801|13141|23475|1078779|2903|32432|7|6|67107|15|234.60|11.73|246.33|6.88|163.20|199.41|31.67|3.52|186.66
38465|53716|3418|23475|1078779|2903|32432|7|2|67107|17|244.80|12.24|257.04|73.55|1119.23|208.08|33.05|3.67|1143.71
38465|85168|10003|23475|1078779|2903|32432|7|15|67107|8|626.64|31.33|657.97|94.93|471.81|532.64|84.60|9.40|534.47
38465|85466|10001|23475|1078779|2903|32432|7|0|67107|51|480.93|24.05|504.98|84.59|345.66|408.79|64.93|7.21|393.76
38083|72839|10002|46916|647364|6580|29375|11|11|25000|3|178.44|10.71|189.15|44.83|130.48|133.83|16.06|28.55|151.90
38083|69701|2794|46916|647364|6580|29375|11|5|25000|1|22.06|1.32|23.38|1.35|55.55|16.54|1.99|3.53|58.19
38083|15999|10042|46916|647364|6580|29375|11|31|25000|18|279.90|16.79|296.69|94.76|475.77|209.92|25.19|44.79|509.35
38907|17512|16714|27872|786564|2265|27556|9|21|72891|6|89.40|5.36|94.76|83.19|28.45|29.50|37.74|22.16|39.17
38907|138|5307|27872|786564|2265|27556|9|21|72891|8|190.56|11.43|201.99|38.34|15.69|62.88|80.44|47.24|38.55
38907|82865|4888|27872|786564|2265|27556|9|27|72891|8|170.08|10.20|180.28|82.02|33.07|56.13|71.79|42.16|53.47
38907|43296|11962|27872|786564|2265|27556|9|22|72891|22|1116.72|67.00|1183.72|94.00|223.35|368.52|471.37|276.83|357.35
37596|57424|9997|1345|816758|6526|30362|11|2|30784|6|69.24|2.08|71.32|60.89|21.86|38.08|9.97|21.19|26.02
37596|15155|7906|1345|816758|6526|30362|11|28|30784|37|878.38|26.35|904.73|4.18|219.60|483.11|126.49|268.78|272.30
37596|63344|15791|1345|816758|6526|30362|11|32|30784|41|4962.23|148.87|5111.10|18.45|1323.28|2729.23|714.56|1518.44|1621.02
