38833|65200|16852|42507|193149|6827|9938|5|31|75437|4|204.36|14.31|218.67|20.22|63.86|126.70|30.29|47.37|92.48
38118|72920|8264|47992|665617|1814|32518|2|3|33330|13|283.79|5.68|289.47|74.00|243.20|212.84|52.50|18.45|254.56
38118|9222|17157|47992|665617|1814|32518|2|28|33330|2|142.02|2.84|144.86|5.21|39.95|106.52|26.27|9.23|45.63
38118|20071|15959|47992|665617|1814|32518|2|8|33330|16|1306.88|26.14|1333.02|28.67|247.62|980.16|241.77|84.95|299.90
38118|1685|16006|47992|665617|1814|32518|2|30|33330|77|4557.63|91.15|4648.78|72.82|1155.51|3418.22|843.16|296.25|1337.81
39233|84964|12764|36303|1862958|6676|41412|6|8|81221|87|5309.61|212.38|5521.99|5.82|7357.96|2017.65|559.63|2732.33|7782.72
39233|35847|8276|36303|1862958|6676|41412|6|21|81221|24|924.24|36.97|961.21|37.84|2134.31|351.21|97.42|475.61|2208.25
39233|50624|9623|36303|1862958|6676|41412|6|7|81221|16|847.52|33.90|881.42|26.54|1370.11|322.06|89.33|436.13|1437.91
39233|18807|13508|36303|1862958|6676|41412|6|28|81221|23|2404.65|96.19|2500.84|11.99|2535.31|913.77|253.45|1237.43|2727.69
39233|83448|12967|36303|1862958|6676|41412|6|3|81221|49|2656.78|106.27|2763.05|73.64|2577.08|1009.58|280.02|1367.18|2789.62
39233|50557|6014|36303|1862958|6676|41412|6|20|81221|56|1208.48|48.34|1256.82|2.62|6169.67|459.22|127.37|621.89|6266.35
39233|68777|4788|36303|1862958|6676|41412|6|4|81221|7|767.13|30.69|797.82|92.48|817.72|291.51|80.86|394.76|879.10
37808|76431|9515|86781|644247|6396|2882|5|16|39114|17|413.61|0.00|413.61|18.33|763.61|115.81|35.74|262.06|763.61
37808|39069|10705|86781|644247|6396|2882|5|1|39114|22|731.50|0.00|731.50|70.98|433.49|204.82|63.20|463.48|433.49
37808|59104|5945|86781|644247|6396|2882|5|27|39114|3|1.86|0.00|1.86|23.94|44.40|0.52|0.16|1.18|44.40
38859|6880|14542|87942|585354|705|31869|1|8|87005|30|456.30|4.56|460.86|2.35|186.50|214.46|36.28|205.56|195.62
38859|77583|8028|87942|585354|705|31869|1|5|87005|46|2857.52|28.58|2886.10|60.77|1292.65|1343.03|227.17|1287.32|1349.81
38859|23337|10774|87942|585354|705|31869|1|1|87005|17|576.98|5.77|582.75|89.40|292.32|271.18|45.87|259.93|303.86
37840|45870|10941|9582|1024145|6309|44921|3|23|44898|15|294.90|11.80|306.70|56.09|16.85|253.61|34.68|6.61|40.45
37840|34500|11006|9582|1024145|6309|44921|3|18|44898|50|164.50|6.58|171.08|46.97|219.24|141.47|19.35|3.68|232.40
37840|67508|12630|9582|1024145|6309|44921|3|14|44898|28|40.32|1.61|41.93|86.62|32.31|34.68|4.74|0.90|35.53
37840|13916|4155|9582|1024145|6309|44921|3|27|44898|3|45.72|1.83|47.55|75.33|2.65|39.32|5.38|1.02|6.31
37514|62994|5237|49804|698586|2151|49703|0|31|2791|69|2273.55|181.88|2455.43|20.18|741.37|2228.08|37.74|7.73|1105.13
37514|33833|3040|49804|698586|2151|49703|0|31|2791|11|486.20|38.90|525.10|59.66|102.71|476.48|8.07|1.65|180.51
37514|22588|2130|49804|698586|2151|49703|0|23|2791|35|958.65|76.69|1035.34|87.30|845.93|939.48|15.91|3.26|999.31
37514|65516|5000|49804|698586|2151|49703|0|30|2791|25|1853.25|148.26|2001.51|25.28|308.89|1816.18|30.77|6.30|605.41
37514|42491|17020|49804|698586|2151|49703|0|31|2791|64|3411.84|272.95|3684.79|52.75|581.57|3343.60|56.64|11.60|1127.47
37514|26373|13341|49804|698586|2151|49703|0|20|2791|47|153.22|12.26|165.48|66.95|95.88|150.16|2.54|0.52|120.40
37514|79613|8512|49804|698586|2151|49703|0|14|2791|66|3776.52|302.12|4078.64|26.62|1618.65|3700.99|62.69|12.84|2222.89
37514|28709|13608|49804|698586|2151|49703|0|11|2791|4|41.60|3.33|44.93|49.02|19.49|40.77|0.69|0.14|26.15
37514|2359|16144|49804|698586|2151|49703|0|2|2791|62|3607.78|288.62|3896.40|28.15|541.17|3535.62|59.89|12.27|1118.41
37514|59437|5872|49804|698586|2151|49703|0|14|2791|23|925.29|74.02|999.31|95.46|338.55|906.78|15.36|3.15|486.59
37514|55182|11399|49804|698586|2151|49703|0|15|2791|20|1352.00|108.16|1460.16|46.74|230.46|1324.96|22.44|4.60|446.78
