37306|60222|15299|26325|1342258|5366|1623|3|3|1172|5|139.75|0.00|139.75|17.88|482.21|78.26|33.20|28.29|482.21
37306|22762|17569|26325|1342258|5366|1623|3|30|1172|10|1293.80|0.00|1293.80|57.57|1115.87|724.53|307.41|261.86|1115.87
37306|46033|3073|26325|1342258|5366|1623|3|7|1172|51|239.19|0.00|239.19|13.10|917.40|133.95|56.83|48.41|917.40
37306|13356|5582|26325|1342258|5366|1623|3|0|1172|53|6004.37|0.00|6004.37|35.08|4227.49|3362.45|1426.64|1215.28|4227.49
37306|26295|10002|26325|1342258|5366|1623|3|27|1172|3|278.07|0.00|278.07|85.87|197.81|155.72|66.07|56.28|197.81
37306|43129|1714|26325|1342258|5366|1623|3|23|1172|2|182.60|0.00|182.60|1.74|155.54|102.26|43.38|36.96|155.54
37306|4434|13979|26325|1342258|5366|1623|3|31|1172|10|162.70|0.00|162.70|10.09|135.24|91.11|38.66|32.93|135.24
37306|74337|16311|26325|1342258|5366|1623|3|14|1172|15|129.45|0.00|129.45|29.28|297.87|72.49|30.76|26.20|297.87
37306|66575|9220|26325|1342258|5366|1623|3|31|1172|9|128.52|0.00|128.52|28.66|188.72|71.97|30.54|26.01|188.72
37306|38576|12787|26325|1342258|5366|1623|3|5|1172|13|259.35|0.00|259.35|69.96|365.26|145.24|61.62|52.49|365.26
37306|68928|1433|26325|1342258|5366|1623|3|27|1172|88|892.32|0.00|892.32|75.16|1310.34|499.70|212.01|180.61|1310.34
37306|47936|15908|26325|1342258|5366|1623|3|26|1172|14|273.98|0.00|273.98|96.49|363.51|153.43|65.10|55.45|363.51
37306|22542|3447|26325|1342258|5366|1623|3|13|1172|4|67.56|0.00|67.56|7.29|79.02|37.83|16.05|13.68|79.02
37306|81198|14216|26325|1342258|5366|1623|3|5|1172|25|344.00|0.00|344.00|94.32|641.70|192.64|81.73|69.63|641.70
38157|14778|3988|50927|1634042|6498|47963|3|17|49063|14|338.24|6.76|345.00|35.66|1465.46|10.15|29.53|298.56|1478.98
38157|50028|17324|50927|1634042|6498|47963|3|34|49063|23|739.45|14.79|754.24|51.43|835.82|22.18|64.55|652.72|865.40
38157|48969|7339|50927|1634042|6498|47963|3|32|49063|11|320.76|6.42|327.18|28.49|500.47|9.62|28.00|283.14|513.31
38157|7448|12983|50927|1634042|6498|47963|3|28|49063|2|22.06|0.44|22.50|73.47|132.37|0.66|1.93|19.47|133.25
38157|28938|1588|50927|1634042|6498|47963|3|22|49063|14|1217.16|24.34|1241.50|60.82|1265.85|36.51|106.26|1074.39|1314.53
38157|61879|1962|50927|1634042|6498|47963|3|27|49063|9|16.65|0.33|16.98|34.18|162.58|0.50|1.45|14.70|163.24
38157|20974|15793|50927|1634042|6498|47963|3|7|49063|76|2651.64|53.03|2704.67|75.66|4400.35|79.55|231.49|2340.60|4506.41
38157|46697|8679|50927|1634042|6498|47963|3|6|49063|19|0.00|0.00|0.00|5.22|2018.93|0.00|0.00|0.00|2018.93
37300|11695|3082|4187|1130268|5807|25292|6|33|6956|11|814.33|0.00|814.33|89.12|380.00|684.04|45.60|84.69|380.00
37300|62349|209|4187|1130268|5807|25292|6|13|6956|8|82.88|0.00|82.88|71.80|348.06|69.62|4.64|8.62|348.06
38238|54441|7798|15196|1662109|3682|3423|1|9|54847|34|1765.28|35.31|1800.59|68.76|936.69|759.07|583.60|422.61|1007.31
37490|52169|1072|46696|197488|3291|20769|4|9|12740|31|3380.86|33.81|3414.67|12.36|330.73|2332.79|869.90|178.17|398.35
38715|65189|4391|40634|287475|730|38896|11|15|60631|1|5.36|0.32|5.68|90.57|24.53|0.96|3.39|1.01|25.17
38715|80037|16380|40634|287475|730|38896|11|28|60631|60|5313.00|318.78|5631.78|29.31|5637.08|956.34|3354.63|1002.03|6274.64
38715|67447|13105|40634|287475|730|38896|11|2|60631|3|60.69|3.64|64.33|12.61|125.72|10.92|38.32|11.45|133.00
37979|66407|4860|14069|1346041|2139|29322|3|16|18524|30|912.00|82.08|994.08|28.34|1211.38|848.16|14.04|49.80|1375.54
38655|80070|10395|65330|1633500|6218|24696|11|19|66415|94|1052.80|10.53|1063.33|65.74|7898.82|989.63|49.90|13.27|7919.88
38655|82110|15503|65330|1633500|6218|24696|11|9|66415|25|1742.25|17.42|1759.67|75.61|1633.31|1637.72|82.58|21.95|1668.15
38655|48917|1824|65330|1633500|6218|24696|11|26|66415|15|1945.50|19.46|1964.96|29.41|1696.61|1828.77|92.22|24.51|1735.53
38655|37422|17351|65330|1633500|6218|24696|11|5|66415|6|633.18|6.33|639.51|98.66|624.82|595.19|30.01|7.98|637.48
38655|58198|9525|65330|1633500|6218|24696|11|26|66415|1|121.80|1.22|123.02|31.27|125.14|114.49|5.77|1.54|127.58
37673|27576|8207|80800|929287|5461|46716|9|9|24308|34|11.56|0.58|12.14|16.48|65.76|9.94|1.60|0.02|66.92
37673|11103|6417|80800|929287|5461|46716|9|12|24308|35|2345.70|117.28|2462.98|9.80|1623.98|2017.30|325.12|3.28|1858.54
37673|52289|4859|80800|929287|5461|46716|9|16|24308|9|588.51|29.43|617.94|80.25|370.76|506.12|81.57|0.82|429.62
37673|26870|13105|80800|929287|5461|46716|9|25|24308|38|0.00|0.00|0.00|4.11|1149.60|0.00|0.00|0.00|1149.60
38562|1348|11718|44799|894256|4437|15784|3|25|72199|4|369.00|3.69|372.69|91.52|496.27|132.84|49.59|186.57|503.65
38562|68443|8936|44799|894256|4437|15784|3|8|72199|14|1207.36|12.07|1219.43|81.36|1012.61|434.65|162.27|610.44|1036.75
38562|19082|3410|44799|894256|4437|15784|3|24|72199|2|3.14|0.03|3.17|77.09|40.92|1.13|0.42|1.59|40.98
38562|55762|6072|44799|894256|4437|15784|3|12|72199|48|1091.52|10.92|1102.44|69.21|5007.23|392.95|146.70|551.87|5029.07
38056|71852|8915|65552|1634602|6366|17553|8|22|30092|3|80.67|7.26|87.93|70.88|8.84|54.86|10.58|15.23|23.36
38056|63951|11067|65552|1634602|6366|17553|8|25|30092|79|2475.86|222.83|2698.69|27.27|618.92|1683.58|324.83|467.45|1064.58
38905|32577|3455|59112|1361706|2800|15947|5|19|77983|65|2408.25|96.33|2504.58|62.69|695.77|1637.61|308.26|462.38|888.43
38905|83738|9928|59112|1361706|2800|15947|5|9|77983|10|49.30|1.97|51.27|14.86|85.51|33.52|6.31|9.47|89.45
38905|5672|3850|59112|1361706|2800|15947|5|13|77983|6|192.12|7.68|199.80|42.74|131.46|130.64|24.59|36.89|146.82
38905|62366|493|59112|1361706|2800|15947|5|26|77983|31|407.03|16.28|423.31|40.72|556.78|276.78|52.10|78.15|589.34
38905|46947|765|59112|1361706|2800|15947|5|34|77983|13|168.22|6.73|174.95|50.72|397.62|114.39|21.53|32.30|411.08
38905|31607|11079|59112|1361706|2800|15947|5|27|77983|65|1039.35|41.57|1080.92|12.39|1081.09|706.76|133.04|199.55|1164.23
38905|21266|17357|59112|1361706|2800|15947|5|27|77983|12|81.24|3.25|84.49|91.27|111.13|55.24|10.40|15.60|117.63
38905|36108|1657|59112|1361706|2800|15947|5|14|77983|74|2512.30|100.49|2612.79|69.51|1255.99|1708.36|321.58|482.36|1456.97
38905|86382|4086|59112|1361706|2800|15947|5|12|77983|51|518.16|20.73|538.89|2.41|292.78|352.35|66.32|99.49|334.24
38905|20782|16671|59112|1361706|2800|15947|5|9|77983|83|5575.94|223.04|5798.98|34.35|1725.97|3791.64|713.72|1070.58|2172.05
38905|69211|13128|59112|1361706|2800|15947|5|9|77983|24|137.28|5.49|142.77|94.19|237.81|93.35|17.57|26.36|248.79
38905|80326|10309|59112|1361706|2800|15947|5|10|77983|43|792.49|31.70|824.19|64.64|1084.57|538.89|101.44|152.16|1147.97
38905|81083|6648|59112|1361706|2800|15947|5|18|77983|7|90.16|3.61|93.77|73.04|260.44|61.31|11.54|17.31|267.66
38905|48624|14057|59112|1361706|2800|15947|5|21|77983|59|3288.66|131.55|3420.21|72.67|1357.28|2236.29|420.95|631.42|1620.38
37771|37712|14995|58173|998941|4201|16308|7|19|35876|59|761.69|68.55|830.24|50.66|42.80|38.08|195.37|528.24|179.90
