38450|10196|8736|91916|1728625|2101|47841|3|1|68726|12|428.16|21.41|449.57|6.84|132.54|252.61|50.91|124.64|175.36
38450|45999|2013|91916|1728625|2101|47841|3|14|68726|29|516.20|25.81|542.01|60.66|159.73|304.56|61.38|150.26|211.35
38450|4519|17398|91916|1728625|2101|47841|3|5|68726|4|226.20|11.31|237.51|64.56|41.42|133.46|26.89|65.85|64.04
38450|1711|15946|91916|1728625|2101|47841|3|0|68726|45|457.20|22.86|480.06|76.36|742.83|269.75|54.36|133.09|788.55
38450|82375|8822|91916|1728625|2101|47841|3|34|68726|30|340.80|17.04|357.84|87.53|68.17|201.07|40.52|99.21|102.25
38450|51061|8218|91916|1728625|2101|47841|3|5|68726|5|6.05|0.30|6.35|36.09|13.10|3.57|0.72|1.76|13.70
38450|49850|15870|91916|1728625|2101|47841|3|20|68726|58|6525.00|326.25|6851.25|17.71|975.00|3849.75|775.82|1899.43|1627.50
38450|65094|331|91916|1728625|2101|47841|3|33|68726|37|422.17|21.11|443.28|9.87|71.28|249.08|50.20|122.89|113.50
38450|53198|6653|91916|1728625|2101|47841|3|10|68726|10|462.80|23.14|485.94|95.09|100.27|273.05|55.03|134.72|146.55
38450|4824|17431|91916|1728625|2101|47841|3|21|68726|7|290.85|14.54|305.39|1.05|126.03|171.60|34.58|84.67|155.11
38450|28355|13262|91916|1728625|2101|47841|3|25|68726|76|1955.48|97.77|2053.25|29.31|385.12|1153.73|232.51|569.24|580.66
38450|51926|2601|91916|1728625|2101|47841|3|5|68726|62|64.48|3.22|67.70|63.86|19.51|38.04|7.67|18.77|25.95
38450|13140|14521|91916|1728625|2101|47841|3|14|68726|32|875.84|43.79|919.63|88.75|153.88|516.75|104.14|254.95|241.46
38450|51147|16770|91916|1728625|2101|47841|3|4|68726|15|451.95|22.60|474.55|37.50|154.60|266.65|53.74|131.56|199.80
38011|76690|10000|1513|965885|7001|41379|7|23|26619|27|1156.41|23.13|1179.54|20.42|2750.22|427.87|225.85|502.69|2796.48
38011|30491|10188|1513|965885|7001|41379|7|29|26619|1|39.02|0.78|39.80|34.83|83.76|14.44|7.62|16.96|85.32
38011|85295|17698|1513|965885|7001|41379|7|15|26619|60|1183.20|23.66|1206.86|71.14|1679.04|437.78|231.08|514.34|1726.36
38011|22411|7677|1513|965885|7001|41379|7|12|26619|27|360.45|7.21|367.66|0.86|1023.34|133.37|70.39|156.69|1037.76
38011|74290|11648|1513|965885|7001|41379|7|22|26619|3|181.98|3.64|185.62|2.43|320.31|67.33|35.54|79.11|327.59
38011|43942|14118|1513|965885|7001|41379|7|7|26619|10|95.90|1.92|97.82|17.33|187.62|35.48|18.73|41.69|191.46
39015|67108|9391|42939|457018|295|40142|6|4|74510|14|635.04|50.80|685.84|53.86|453.60|336.57|182.07|116.40|555.20
39015|30936|14348|42939|457018|295|40142|6|5|74510|6|1.74|0.14|1.88|18.76|26.50|0.92|0.50|0.32|26.78
39015|17037|5001|42939|457018|295|40142|6|11|74510|28|1024.24|81.94|1106.18|2.29|620.76|542.85|293.65|187.74|784.64
37893|1137|9053|4976|120140|3231|32016|0|14|32403|4|45.36|0.45|45.81|15.92|79.69|11.79|10.07|23.50|80.59
39108|47656|9456|94868|1097771|1601|9919|5|14|80294|9|75.42|1.51|76.93|54.64|464.97|58.83|8.46|8.13|467.99
39108|38687|9692|94868|1097771|1601|9919|5|20|80294|22|843.92|16.88|860.80|56.44|918.44|658.26|94.69|90.97|952.20
39108|32008|14515|94868|1097771|1601|9919|5|9|80294|34|881.96|17.64|899.60|6.59|472.88|687.93|98.96|95.07|508.16
39108|52800|2366|94868|1097771|1601|9919|5|3|80294|6|106.02|2.12|108.14|73.34|186.84|82.70|11.89|11.43|191.08
38089|71042|15582|48193|1296253|1587|25093|5|30|38187|35|163.80|1.64|165.44|44.89|2403.94|68.80|63.65|31.35|2407.22
38089|59602|10002|48193|1296253|1587|25093|5|17|38187|64|2461.44|24.61|2486.05|16.99|3384.55|1033.80|956.52|471.12|3433.77
38089|20411|575|48193|1296253|1587|25093|5|34|38187|42|440.16|4.40|444.56|28.05|1019.36|184.87|171.04|84.25|1028.16
38089|43277|9997|48193|1296253|1587|25093|5|21|38187|6|103.56|1.04|104.60|22.62|61.59|43.50|40.24|19.82|63.67
38089|41388|8922|48193|1296253|1587|25093|5|33|38187|17|485.86|4.86|490.72|92.79|521.36|204.06|188.81|92.99|531.08
38089|41124|15999|48193|1296253|1587|25093|5|2|38187|11|362.23|3.62|365.85|82.00|370.70|152.14|140.76|69.33|377.94
38089|86396|2906|48193|1296253|1587|25093|5|34|38187|33|547.80|5.48|553.28|55.40|1048.20|230.08|212.87|104.85|1059.16
38712|7542|12800|74461|396014|166|1047|10|10|86078|15|476.10|28.57|504.67|57.75|447.10|33.33|225.81|216.96|504.24
38712|35783|17051|74461|396014|166|1047|10|5|86078|22|126.06|7.56|133.62|84.46|388.10|8.82|59.79|57.45|403.22
38712|14096|11718|74461|396014|166|1047|10|13|86078|31|109.74|6.58|116.32|53.31|2114.40|7.68|52.05|50.01|2127.56
38712|33758|8748|74461|396014|166|1047|10|31|86078|44|487.52|29.25|516.77|39.63|2503.05|34.13|231.23|222.16|2561.55
38712|1793|8276|74461|396014|166|1047|10|29|86078|73|202.21|12.13|214.34|34.45|1413.68|14.15|95.91|92.15|1437.94
38712|27070|12758|74461|396014|166|1047|10|21|86078|1|76.15|4.57|80.72|53.01|102.86|5.33|36.12|34.70|112.00
