38703|64917|4972|9308|1339|5981|38721|1|3|89400|24|43.06|44.35|39.47|117.12|947.28|1033.44|1064.40|0.00|539.95|407.33|407.33|-626.11
38703|64917|11246|9308|1339|5981|38721|1|231|89400|98|91.50|96.08|49.96|4519.76|4896.08|8967.00|9415.84|195.84|0.00|4896.08|5091.92|-4070.92
38703|69258|11954|56618|1817572|5399|22376|2|204|89401|75|96.98|106.68|59.74|3520.50|4480.50|7273.50|8001.00|179.22|0.00|4480.50|4659.72|-2793.00
38703|69258|16840|56618|1817572|5399|22376|2|236|89401|43|46.20|60.98|45.74|655.32|1966.82|1986.60|2622.14|177.01|0.00|1966.82|2143.83|-19.78
38703|69258|11010|56618|1817572|5399|22376|2|262|89401|15|40.67|65.07|65.07|0.00|976.05|610.05|976.05|9.76|0.00|976.05|985.81|366.00
38703|69258|13690|56618|1817572|5399|22376|2|192|89401|55|16.44|17.76|11.01|371.25|605.55|904.20|976.80|24.22|0.00|605.55|629.77|-298.65
38703|69258|3265|56618|1817572|5399|22376|2|51|89401|38|71.67|80.99|37.26|1661.74|1415.88|2723.46|3077.62|56.64|0.00|1415.88|1472.52|-1307.58
38703|69258|7194|56618|1817572|5399|22376|2|4|89401|78|25.30|42.25|19.43|1779.96|1515.54|1973.40|3295.50|121.24|0.00|1515.54|1636.78|-457.86
38703|69258|9258|56618|1817572|5399|22376|2|112|89401|79|91.81|112.01|62.73|3893.12|4955.67|7252.99|8848.79|18.83|4014.09|941.58|960.41|-6311.41
38703|69258|14276|56618|1817572|5399|22376|2|193|89401|63|64.36|108.77|77.23|1987.02|4865.49|4054.68|6852.51|243.27|0.00|4865.49|5108.76|810.81
38703|49805|13577|22835|1654841|947|6019|2|2|89402|63|41.74|48.42|21.79|1677.69|1372.77|2629.62|3050.46|13.73|0.00|1372.77|1386.50|-1256.85
38703|49805|15260|22835|1654841|947|6019|2|175|89402|86|74.65|89.58|69.87|1695.06|6008.82|6419.90|7703.88|420.62|0.00|6008.82|6429.44|-411.08
38703|49805|1185|22835|1654841|947|6019|2|243|89402|24|3.58|6.37|1.02|128.40|24.48|85.92|152.88|0.24|0.00|24.48|24.72|-61.44
38703|49805|10457|22835|1654841|947|6019|2|272|89402|51|28.58|45.73|30.64|769.59|1562.64|1457.58|2332.23|13.44|890.70|671.94|685.38|-785.64
38703|49805|12497|22835|1654841|947|6019|2|137|89402|27|10.45|16.72|16.22|13.50|437.94|282.15|451.44|26.28|0.00|437.94|464.22|155.79
38703|49805|13383|22835|1654841|947|6019|2|144|89402|33|20.61|35.45|6.74|947.43|222.42|680.13|1169.85|2.22|0.00|222.42|224.64|-457.71
38703|49805|13341|22835|1654841|947|6019|2|232|89402|75|87.08|162.84|162.84|0.00|12213.00|6531.00|12213.00|488.52|0.00|12213.00|12701.52|5682.00
38703|49805|3683|22835|1654841|947|6019|2|136|89402|32|73.02|114.64|35.54|2531.20|1137.28|2336.64|3668.48|0.00|0.00|1137.28|1137.28|-1199.36
38703|49805|6653|22835|1654841|947|6019|2|2|89402|55|94.31|138.64|41.59|5337.75|2287.45|5187.05|7625.20|68.62|0.00|2287.45|2356.07|-2899.60
38703|49805|4155|22835|1654841|947|6019|2|262|89402|77|94.09|167.48|53.59|8769.53|4126.43|7244.93|12895.96|82.53|0.00|4126.43|4208.96|-3118.50
38703|73035|10150|51347|1848841|1836|26603|3|27|89403|79|57.00|96.33|39.50|4489.57|3120.50|4503.00|7610.07|124.82|0.00|3120.50|3245.32|-1382.50
38703|73035|9423|51347|1848841|1836|26603|3|160|89403|26|90.16|160.48|72.22|2294.76|1877.72|2344.16|4172.48|56.33|0.00|1877.72|1934.05|-466.44
38703|73035|10003|51347|1848841|1836|26603|3|159|89403|45|15.93|25.01|16.51|382.50|742.95|716.85|1125.45|29.72|0.00|742.95|772.67|26.10
38703|73035|15642|51347|1848841|1836|26603|3|241|89403|48|28.89|45.65|21.91|1139.52|1051.68|1386.72|2191.20|0.00|0.00|1051.68|1051.68|-335.04
38703|73035|16783|51347|1848841|1836|26603|3|199|89403|79|90.84|106.28|66.96|3106.28|5289.84|7176.36|8396.12|52.90|0.00|5289.84|5342.74|-1886.52
38703|73035|3752|51347|1848841|1836|26603|3|176|89403|42|59.44|103.43|67.23|1520.40|2823.66|2496.48|4344.06|0.00|0.00|2823.66|2823.66|327.18
38703|73035|16208|51347|1848841|1836|26603|3|137|89403|94|94.14|133.68|30.75|9675.42|2890.50|8849.16|12565.92|109.84|693.72|2196.78|2306.62|-6652.38
38703|73035|3850|51347|1848841|1836|26603|3|236|89403|49|4.09|7.08|1.20|288.12|58.80|200.41|346.92|4.12|0.00|58.80|62.92|-141.61
38703|73035|8748|51347|1848841|1836|26603|3|41|89403|17|3.72|6.36|2.04|73.44|34.68|63.24|108.12|1.73|0.00|34.68|36.41|-28.56
38703|73035|1726|51347|1848841|1836|26603|3|139|89403|31|45.97|79.07|51.40|857.77|1593.40|1425.07|2451.17|95.60|0.00|1593.40|1689.00|168.33
38703|52905|5709|13739|449381|3405|28204|11|98|89404|44|8.46|12.27|8.22|178.20|361.68|372.24|539.88|3.29|32.55|329.13|332.42|-43.11
38703|52905|3142|13739|449381|3405|28204|11|67|89404|26|25.89|34.69|10.41|631.28|270.66|673.14|901.94|24.36|0.00|270.66|295.02|-402.48
38703|52905|17685|13739|449381|3405|28204|11|295|89404|31|94.73|174.30|31.37|4430.83|972.47|2936.63|5403.30|68.07|0.00|972.47|1040.54|-1964.16
38703|34848|13218|95562|1145944|405|26500|7|262|89405|83|13.98|19.85|1.98|1483.21|164.34|1160.34|1647.55|14.79|0.00|164.34|179.13|-996.00
38703|34848|7332|95562|1145944|405|26500|7|152|89405|18|21.66|33.79|2.70|559.62|48.60|389.88|608.22|2.43|0.00|48.60|51.03|-341.28
38703|34848|11707|95562|1145944|405|26500|7|276|89405|48|70.83|87.12|63.60|1128.96|3052.80|3399.84|4181.76|274.75|0.00|3052.80|3327.55|-347.04
38703|34848|4391|95562|1145944|405|26500|7|111|89405|81|83.49|161.97|145.77|1312.20|11807.37|6762.69|13119.57|0.00|0.00|11807.37|11807.37|5044.68
38703|34848|10280|95562|1145944|405|26500|7|90|89405|57|33.69|43.80|28.47|873.81|1622.79|1920.33|2496.60|146.05|0.00|1622.79|1768.84|-297.54
38703|34848|9950|95562|1145944|405|26500|7|251|89405|62|31.98|33.90|23.05|672.70|1429.10|1982.76|2101.80|85.75|0.00|1429.10|1514.85|-553.66
38703|41902|5640|20394|612036|1000|29582|1|166|89406|50|94.76|106.13|64.74|2069.50|3237.00|4738.00|5306.50|32.37|0.00|3237.00|3269.37|-1501.00
38703|41902|16616|20394|612036|1000|29582|1|58|89406|58|32.00|54.72|18.06|2126.28|1047.48|1856.00|3173.76|5.45|775.14|272.34|277.79|-1583.66
38703|77576|7568|55808|855776|2720|1668|11|0|89407|58|43.51|65.26|58.08|416.44|3368.64|2523.58|3785.08|67.37|0.00|3368.64|3436.01|845.06
38703|77576|1352|55808|855776|2720|1668|11|6|89407|34|36.06|41.83|29.70|412.42|1009.80|1226.04|1422.22|50.49|0.00|1009.80|1060.29|-216.24
38703|77576|8748|55808|855776|2720|1668|11|200|89407|73|97.96|110.69|37.63|5333.38|2746.99|7151.08|8080.37|219.76|0.00|2746.99|2966.75|-4404.09
38703|77576|10941|55808|855776|2720|1668|11|285|89407|70|14.32|15.32|15.32|0.00|1072.40|1002.40|1072.40|42.90|0.00|1072.40|1115.30|70.00
38703|77576|7361|55808|855776|2720|1668|11|286|89407|64|6.31|9.34|4.02|340.48|257.28|403.84|597.76|10.29|0.00|257.28|267.57|-146.56
38703|77576|14049|55808|855776|2720|1668|11|70|89407|8|86.53|164.41|141.39|184.16|1131.12|692.24|1315.28|90.49|0.00|1131.12|1221.61|438.88
38703|77576|15367|55808|855776|2720|1668|11|95|89407|72|2.62|5.00|3.45|111.60|248.40|188.64|360.00|2.06|42.23|206.17|208.23|17.53
38703|77576|9757|55808|855776|2720|1668|11|109|89407|31|52.92|98.43|57.09|1281.54|1769.79|1640.52|3051.33|88.49|0.00|1769.79|1858.28|129.27
38703|77576|10219|55808|855776|2720|1668|11|56|89407|19|49.17|73.26|51.28|417.62|974.32|934.23|1391.94|68.20|0.00|974.32|1042.52|40.09
38703|77576|17544|55808|855776|2720|1668|11|82|89407|45|32.44|56.45|37.82|838.35|1701.90|1459.80|2540.25|0.00|0.00|1701.90|1701.90|242.10
38703|77576|13478|55808|855776|2720|1668|11|72|89407|7|99.93|156.89|128.65|197.68|900.55|699.51|1098.23|36.02|0.00|900.55|936.57|201.04
38703|28558|15724|10300|1603950|4572|2119|5|115|89408|34|76.03|124.69|23.69|3434.00|805.46|2585.02|4239.46|64.44|0.00|805.46|869.90|-1779.56
38703|28558|662|10300|1603950|4572|2119|5|103|89408|91|39.46|59.98|41.39|1691.69|3766.49|3590.86|5458.18|150.66|0.00|3766.49|3917.15|175.63
