38697|21281|12731|54531|1475324|178|47932|11|210|89100|52|49.36|60.22|24.09|1878.76|1252.68|2566.72|3131.44|19.92|588.76|663.92|683.84|-1902.80
38697|21281|13894|54531|1475324|178|47932|11|39|89100|28|57.39|67.72|11.51|1573.88|322.28|1606.92|1896.16|19.34|0.00|322.28|341.62|-1284.64
38697|21281|10166|54531|1475324|178|47932|11|217|89100|31|39.26|60.46|42.93|543.43|1330.83|1217.06|1874.26|19.96|665.42|665.41|685.37|-551.65
38697|21281|13036|54531|1475324|178|47932|11|36|89100|16|82.36|153.19|52.08|1617.76|833.28|1317.76|2451.04|3.00|783.28|50.00|53.00|-1267.76
38697|51658|8439|11123|632083|5583|43978|9|84|89101|23|3.40|5.54|1.61|90.39|37.03|78.20|127.42|0.00|0.00|37.03|37.03|-41.17
38697|51658|16103|11123|632083|5583|43978|9|13|89101|76|19.00|34.96|30.42|345.04|2311.92|1444.00|2656.96|23.12|0.00|2311.92|2335.04|867.92
38697|51658|12883|11123|632083|5583|43978|9|151|89101|33|80.02|108.03|6.48|3351.15|213.84|2640.66|3564.99|2.14|0.00|213.84|215.98|-2426.82
38697|51658|10002|11123|632083|5583|43978|9|86|89101|97|98.64|172.62|101.85|6864.69|9879.45|9568.08|16744.14|493.97|0.00|9879.45|10373.42|311.37
38697|51658|3073|11123|632083|5583|43978|9|142|89101|37|76.56|150.06|69.03|2998.11|2554.11|2832.72|5552.22|76.62|0.00|2554.11|2630.73|-278.61
38697|51658|12724|11123|632083|5583|43978|9|73|89101|6|5.48|10.91|6.00|29.46|36.00|32.88|65.46|1.35|19.08|16.92|18.27|-15.96
38697|51658|7597|11123|632083|5583|43978|9|110|89101|21|17.03|26.91|26.64|5.67|559.44|357.63|565.11|13.43|335.66|223.78|237.21|-133.85
38697|51658|11118|11123|632083|5583|43978|9|234|89101|12|87.31|172.00|99.76|866.88|1197.12|1047.72|2064.00|59.86|0.00|1197.12|1256.98|149.40
38697|51658|1047|11123|632083|5583|43978|9|178|89101|23|81.30|139.02|11.12|2941.70|255.76|1869.90|3197.46|3.84|191.82|63.94|67.78|-1805.96
38697|51658|5290|11123|632083|5583|43978|9|2|89101|9|59.65|88.88|70.22|167.94|631.98|536.85|799.92|31.60|0.00|631.98|663.58|95.13
38697|51658|9456|11123|632083|5583|43978|9|246|89101|66|90.04|123.35|65.38|3826.02|4315.08|5942.64|8141.10|0.00|0.00|4315.08|4315.08|-1627.56
38697|51658|10000|11123|632083|5583|43978|9|232|89101|8|16.44|27.29|11.19|128.80|89.52|131.52|218.32|6.27|0.00|89.52|95.79|-42.00
38697|51658|9841|11123|632083|5583|43978|9|273|89101|69|45.96|60.21|16.86|2991.15|1163.34|3171.24|4154.49|46.53|0.00|1163.34|1209.87|-2007.90
38697|45619|5953|99664|1025740|222|27768|2|60|89102|41|51.02|62.75|24.47|1569.48|1003.27|2091.82|2572.75|70.23|0.00|1003.27|1073.50|-1088.55
38697|45619|7839|99664|1025740|222|27768|2|287|89102|95|55.71|110.86|36.58|7056.60|3475.10|5292.45|10531.70|139.00|0.00|3475.10|3614.10|-1817.35
38697|45619|15808|99664|1025740|222|27768|2|80|89102|55|57.13|86.84|50.37|2005.85|2770.35|3142.15|4776.20|153.20|581.77|2188.58|2341.78|-953.57
38697|45619|14253|99664|1025740|222|27768|2|112|89102|86|10.53|16.11|2.42|1177.34|208.12|905.58|1385.46|3.68|85.33|122.79|126.47|-782.79
38697|45619|11787|99664|1025740|222|27768|2|54|89102|83|32.25|34.51|30.71|315.40|2548.93|2676.75|2864.33|39.76|1886.21|662.72|702.48|-2014.03
38697|45619|3244|99664|1025740|222|27768|2|88|89102|20|14.69|21.89|0.22|433.40|4.40|293.80|437.80|0.13|0.00|4.40|4.53|-289.40
38697|45619|11699|99664|1025740|222|27768|2|217|89102|70|31.50|52.29|37.65|1024.80|2635.50|2205.00|3660.30|71.95|1607.66|1027.84|1099.79|-1177.16
38697|73156|17865|95383|1192264|6292|11902|5|118|89103|5|23.91|28.21|12.98|76.15|64.90|119.55|141.05|0.05|63.60|1.30|1.35|-118.25
38697|12015|14073|40458|1363617|1036|20832|9|240|89104|73|39.34|78.29|32.88|3314.93|2400.24|2871.82|5715.17|168.02|0.00|2400.24|2568.26|-471.58
38697|12015|15956|40458|1363617|1036|20832|9|147|89104|33|40.26|45.90|16.52|969.54|545.16|1328.58|1514.70|27.26|0.00|545.16|572.42|-783.42
38697|12015|17796|40458|1363617|1036|20832|9|12|89104|34|53.49|76.49|64.25|416.16|2184.50|1818.66|2600.66|174.76|0.00|2184.50|2359.26|365.84
38697|12015|16478|40458|1363617|1036|20832|9|264|89104|66|32.63|57.76|21.37|2401.74|1410.42|2153.58|3812.16|56.42|0.00|1410.42|1466.84|-743.16
38697|12015|3482|40458|1363617|1036|20832|9|195|89104|96|89.75|148.09|131.80|1563.84|12652.80|8616.00|14216.64|632.64|0.00|12652.80|13285.44|4036.80
