38697|38598|38806|17861|95479|481076||14580|95479|481076||14580|58|22|4|1|118|89100|44|27.96|67.66|41.27|1161.16|1815.88|1230.24|2977.04|63.19|762.67|774.03|1053.21|1116.40|1827.24|1890.43|-177.03
38697|38598|38784|17324|95479|481076||14580|95479|481076||14580|43|21|17|4|291|89100|62|12.89|17.27|8.64|535.06|535.68|799.18|1070.74|25.50|171.42|406.88|364.26|389.76|771.14|796.64|-434.92
38697|38598|38767|9486|95479|481076||14580|95479|481076||14580|40|6|15|1|118|89100|77|10.84|30.68|26.38|331.10|2031.26|834.68|2362.36|81.25|0.00|732.33|2031.26|2112.51|2763.59|2844.84|1196.58
38697|83161|38794|15046|41855|108040|5618|23972|41855|108040|5618|23972|30|28|10|1|133|89101|66|30.65|30.96|14.86|1062.60|980.76|2022.90|2043.36|49.04|0.00|817.34|980.76|1029.80|1798.10|1847.14|-1042.14
38697|83161|38814|10233|41855|108040|5618|23972|41855|108040|5618|23972|54|21|14|2|55|89101|94|58.06|114.96|22.99|8645.18|2161.06|5457.64|10806.24|1.08|2053.01|5187.00|108.05|109.13|5295.05|5296.13|-5349.59
38697|83161|38806|2837|41855|108040|5618|23972|41855|108040|5618|23972|31|29|14|4|52|89101|30|27.74|68.80|32.34|1093.80|970.20|832.20|2064.00|13.68|514.21|474.72|455.99|469.67|930.71|944.39|-376.21
38697|83161|38703|16380|41855|108040|5618|23972|41855|108040|5618|23972|22|9|0|2|122|89101|82|62.88|94.95|56.02|3192.26|4593.64|5156.16|7785.90|183.75|0.00|2958.64|4593.64|4777.39|7552.28|7736.03|-562.52
38697|83161|38808|1824|41855|108040|5618|23972|41855|108040|5618|23972|49|3|16|2|138|89101|49|2.77|7.48|2.84|227.36|139.16|135.73|366.52|0.06|136.38|164.93|2.78|2.84|167.71|167.77|-132.95
38697|83161|38732|9456|41855|108040|5618|23972|41855|108040|5618|23972|17|21|0|4|234|89101|59|61.85|119.99|109.19|637.20|6442.21|3649.15|7079.41|128.84|0.00|2477.79|6442.21|6571.05|8920.00|9048.84|2793.06
38697|83161|38720|9220|41855|108040|5618|23972|41855|108040|5618|23972|22|22|0|4|16|89101|18|62.89|171.06|107.77|1139.22|1939.86|1132.02|3079.08|19.40|0.00|1231.63|1939.86|1959.26|3171.49|3190.89|807.84
38697|83161|38763|9289|41855|108040|5618|23972|41855|108040|5618|23972|58|14|15|0|64|89101|92|21.94|62.31|21.19|3783.04|1949.48|2018.48|5732.52|19.49|0.00|2063.71|1949.48|1968.97|4013.19|4032.68|-69.00
38697|83161|38808|10001|41855|108040|5618|23972|41855|108040|5618|23972|53|1|17|2|293|89101|38|25.78|64.45|59.94|171.38|2277.72|979.64|2449.10|45.55|0.00|0.00|2277.72|2323.27|2277.72|2323.27|1298.08
38697|79312|38810|8866|74825|529672|5787|8561|74825|529672|5787|8561|10|4|2|3|130|89102|75|17.89|43.83|7.89|2695.50|591.75|1341.75|3287.25|17.75|0.00|262.98|591.75|609.50|854.73|872.48|-750.00
38697|79312|38761|16423|74825|529672|5787|8561|74825|529672|5787|8561|36|20|15|0|291|89102|15|78.91|176.76|54.80|1829.40|822.00|1183.65|2651.40|30.58|57.54|927.99|764.46|795.04|1692.45|1723.03|-419.19
38697|79312|38751|9434|74825|529672|5787|8561|74825|529672|5787|8561|0|7|12|0|103|89102|64|32.89|97.35|88.59|560.64|5669.76|2104.96|6230.40|226.79|0.00|2803.68|5669.76|5896.55|8473.44|8700.23|3564.80
38697|79312|38699|1185|74825|529672|5787|8561|74825|529672|5787|8561|43|23|18|3|16|89102|39|2.07|4.64|0.70|153.66|27.30|80.73|180.96|2.46|0.00|30.76|27.30|29.76|58.06|60.52|-53.43
38697|79312|38733|5640|74825|529672|5787|8561|74825|529672|5787|8561|34|16|15|3|27|89102|73|44.38|126.48|45.53|5909.35|3323.69|3239.74|9233.04|99.71|0.00|1384.96|3323.69|3423.40|4708.65|4808.36|83.95
38697|79312|38745|997|74825|529672|5787|8561|74825|529672|5787|8561|27|9|2|0|178|89102|85|94.13|198.61|194.64|337.45|16544.40|8001.05|16881.85|1489.00|0.00|3376.37|16544.40|18033.40|19920.77|21409.77|8543.35
38697|79312|38756|13702|74825|529672|5787|8561|74825|529672|5787|8561|33|5|3|1|22|89102|36|91.82|170.79|75.15|3443.04|2705.40|3305.52|6148.44|108.22|0.00|122.97|2705.40|2813.62|2828.37|2936.59|-600.12
38697|79312|38788|1216|74825|529672|5787|8561|74825|529672|5787|8561|34|22|17|1|10|89102|25|72.61|90.04|11.71|1958.25|292.75|1815.25|2251.00|26.35|0.00|855.38|292.75|319.10|1148.13|1174.48|-1522.50
38697|79312|38722|6486|74825|529672|5787|8561|74825|529672|5787|8561|26|14|7|0|148|89102|16|86.02|108.39|62.87|728.32|1005.92|1376.32|1734.24|20.12|0.00|225.45|1005.92|1026.04|1231.37|1251.49|-370.40
38697|79312|38759|10003|74825|529672|5787|8561|74825|529672|5787|8561|45|8|10|0|241|89102|82|90.45|104.02|19.76|6909.32|1620.32|7416.90|8529.64|48.61|0.00|852.96|1620.32|1668.93|2473.28|2521.89|-5796.58
38697|79312|38728|5515|74825|529672|5787|8561|74825|529672|5787|8561|5|12|19|3|179|89102|87|85.81|187.92|125.91|5394.87|10954.17|7465.47|16349.04|0.00|0.00|4087.26|10954.17|10954.17|15041.43|15041.43|3488.70
38697|79312|38794|11718|74825|529672|5787|8561|74825|529672|5787|8561|6|13|9|3|75|89102|7|58.47|174.83|111.89|440.58|783.23|409.29|1223.81|25.85|352.45|367.14|430.78|456.63|797.92|823.77|21.49
38697|79312|38704|3407|74825|529672|5787|8561|74825|529672|5787|8561|34|5|0|3|265|89102|41|4.74|8.30|2.49|238.21|102.09|194.34|340.30|2.63|14.29|54.45|87.80|90.43|142.25|144.88|-106.54
38697|53070|38801|14681|49620|567417|972|31865|49620|567417|972|31865|34|19|0|4|228|89103|8|17.88|42.55|21.28|170.16|170.24|143.04|340.40|0.00|66.39|6.81|103.85|103.85|110.66|110.66|-39.19
38697|53070|38705|10028|49620|567417|972|31865|49620|567417|972|31865|13|11|18|0|185|89103|3|84.16|98.47|64.01|103.38|192.03|252.48|295.41|15.36|0.00|53.17|192.03|207.39|245.20|260.56|-60.45
38697|53070|38743|7263|49620|567417|972|31865|49620|567417|972|31865|39|3|16|1|25|89103|31|52.97|156.26|34.38|3778.28|1065.78|1642.07|4844.06|0.00|0.00|2082.95|1065.78|1065.78|3148.73|3148.73|-576.29
38697|53070|38772|7971|49620|567417|972|31865|49620|567417|972|31865|44|4|14|4|86|89103|58|42.92|83.26|56.62|1545.12|3283.96|2489.36|4829.08|295.56|0.00|1207.27|3283.96|3579.52|4491.23|4786.79|794.60
38697|53070|38802|6112|49620|567417|972|31865|49620|567417|972|31865|15|8|10|2|40|89103|80|23.19|60.99|46.96|1122.40|3756.80|1855.20|4879.20|0.00|2667.33|2390.81|1089.47|1089.47|3480.28|3480.28|-765.73
38697|53070|38746|17088|49620|567417|972|31865|49620|567417|972|31865|44|22|18|1|228|89103|80|90.73|221.38|205.88|1240.00|16470.40|7258.40|17710.40|1317.63|0.00|1593.94|16470.40|17788.03|18064.34|19381.97|9212.00
38697|53070|38781|811|49620|567417|972|31865|49620|567417|972|31865|18|28|11|4|4|89103|4|93.42|122.38|17.13|421.00|68.52|373.68|489.52|0.66|52.08|127.28|16.44|17.10|143.72|144.38|-357.24
