38711|53211|38752|14521|12770|1126318|6856|20766|12770|1126318|6856|20766|37|5|13|4|52|89775|59|31.83|93.58|28.07|3865.09|1656.13|1877.97|5521.22|9.94|1457.39|2208.49|198.74|208.68|2407.23|2417.17|-1679.23
38711|53211|38805|11620|12770|1126318|6856|20766|12770|1126318|6856|20766|39|13|0|3|108|89775|48|42.63|52.01|0.00|2496.48|0.00|2046.24|2496.48|0.00|0.00|274.61|0.00|0.00|274.61|274.61|-2046.24
38711|53211|38795|11845|12770|1126318|6856|20766|12770|1126318|6856|20766|13|15|2|1|182|89775|69|6.26|18.59|17.47|77.28|1205.43|431.94|1282.71|12.05|0.00|51.31|1205.43|1217.48|1256.74|1268.79|773.49
38711|53211|38722|955|12770|1126318|6856|20766|12770|1126318|6856|20766|2|8|2|1|293|89775|24|46.85|117.12|55.05|1489.68|1321.20|1124.40|2810.88|11.89|1123.02|1152.46|198.18|210.07|1350.64|1362.53|-926.22
38711|69612|38755|2741|81990|496715|3434|11537|81990|496715|3434|11537|15|25|0|2|257|89776|60|7.44|18.82|0.75|1084.20|45.00|446.40|1129.20|0.45|0.00|316.18|45.00|45.45|361.18|361.63|-401.40
38711|69612|38790|2434|81990|496715|3434|11537|81990|496715|3434|11537|25|18|6|4|166|89776|20|18.28|22.67|21.08|31.80|421.60|365.60|453.40|14.92|172.86|199.50|248.74|263.66|448.24|463.16|-116.86
38711|69612|38821|3263|81990|496715|3434|11537|81990|496715|3434|11537|5|18|7|2|243|89776|39|23.37|26.88|26.34|21.06|1027.26|911.43|1048.32|92.45|0.00|41.93|1027.26|1119.71|1069.19|1161.64|115.83
38711|69612|38794|3447|81990|496715|3434|11537|81990|496715|3434|11537|56|17|14|4|90|89776|86|67.81|150.54|135.49|1294.30|11652.14|5831.66|12946.44|932.17|0.00|4531.25|11652.14|12584.31|16183.39|17115.56|5820.48
38711|69612|38741|12889|81990|496715|3434|11537|81990|496715|3434|11537|13|19|17|1|250|89776|28|75.07|128.37|97.56|862.68|2731.68|2101.96|3594.36|136.58|0.00|1078.31|2731.68|2868.26|3809.99|3946.57|629.72
38711|49369|38823|14349|60634|1805539|398|685|60634|1805539|398|685|18|13|7|4|262|89777|90|53.14|64.30|24.43|3588.30|2198.70|4782.60|5787.00|153.91|0.00|1041.66|2198.70|2352.61|3240.36|3394.27|-2583.90
38711|49369|38797|552|60634|1805539|398|685|60634|1805539|398|685|57|2|7|2|230|89777|90|90.69|202.24|129.43|6552.90|11648.70|8162.10|18201.60|931.90|0.00|7826.69|11648.70|12580.60|19475.39|20407.29|3486.60
38711|31568|38806|8711|73614|1492789|7002|24550|73614|1492789|7002|24550|41|25|9|2|110|89778|94|45.08|71.23|49.15|2075.52|4620.10|4237.52|6695.62|369.61|0.00|2142.60|4620.10|4989.71|6762.70|7132.31|382.58
38711|31568|38816|15552|73614|1492789|7002|24550|73614|1492789|7002|24550|56|29|2|1|137|89778|61|68.32|172.85|136.55|2214.30|8329.55|4167.52|10543.85|1.67|8246.25|5061.05|83.30|84.97|5144.35|5146.02|-4084.22
38711|31568|38795|1391|73614|1492789|7002|24550|73614|1492789|7002|24550|5|2|8|3|26|89778|42|80.09|104.92|39.87|2732.10|1674.54|3363.78|4406.64|0.00|1674.54|1145.73|0.00|0.00|1145.73|1145.73|-3363.78
38711|31568|38748|13439|73614|1492789|7002|24550|73614|1492789|7002|24550|4|7|5|3|65|89778|95|4.43|5.76|0.69|481.65|65.55|420.85|547.20|4.78|12.45|213.41|53.10|57.88|266.51|271.29|-367.75
38711|31568|38795|8512|73614|1492789|7002|24550|73614|1492789|7002|24550|4|13|13|3|212|89778|77|67.85|144.52|92.49|4006.31|7121.73|5224.45|11128.04|256.38|712.17|1446.65|6409.56|6665.94|7856.21|8112.59|1185.11
38711|31568|38718|6546|73614|1492789|7002|24550|73614|1492789|7002|24550|53|14|19|3|164|89778|26|68.70|202.67|97.28|2740.14|2529.28|1786.20|5269.42|69.81|784.08|2107.77|1745.20|1815.01|3852.97|3922.78|-41.00
38711|31568|38717|16006|73614|1492789|7002|24550|73614|1492789|7002|24550|40|10|19|4|200|89778|58|69.92|167.81|83.90|4866.78|4866.20|4055.36|9732.98|97.32|0.00|2530.57|4866.20|4963.52|7396.77|7494.09|810.84
38711|31568|38794|713|73614|1492789|7002|24550|73614|1492789|7002|24550|44|29|3|3|190|89778|25|70.37|99.22|28.77|1761.25|719.25|1759.25|2480.50|35.96|0.00|1165.83|719.25|755.21|1885.08|1921.04|-1040.00
38711|31568|38725|17111|73614|1492789|7002|24550|73614|1492789|7002|24550|49|13|0|2|55|89778|76|82.27|131.63|92.14|3001.24|7002.64|6252.52|10003.88|490.18|0.00|3401.32|7002.64|7492.82|10403.96|10894.14|750.12
38711|31568|38822|4198|73614|1492789|7002|24550|73614|1492789|7002|24550|0|14|18|3|87|89778|82|23.97|71.67|2.87|5641.60|235.34|1965.54|5876.94|14.12|0.00|235.08|235.34|249.46|470.42|484.54|-1730.20
38711|31568|38742|15899|73614|1492789|7002|24550|73614|1492789|7002|24550|11|5|16|1|211|89778|40|67.32|90.88|21.81|2762.80|872.40|2692.80|3635.20|48.68|61.07|872.45|811.33|860.01|1683.78|1732.46|-1881.47
38711|80039|38792|1044|24838|1669098|836|48953|24838|1669098|836|48953|35|4|15|0|153|89779|18|94.02|172.06|103.24|1238.76|1858.32|1692.36|3097.08|111.50|0.00|557.47|1858.32|1969.82|2415.79|2527.29|165.96
38711|80039|38814|2652|24838|1669098|836|48953|24838|1669098|836|48953|8|12|9|3|154|89779|80|22.49|46.55|4.65|3352.00|372.00|1799.20|3724.00|18.60|0.00|1675.80|372.00|390.60|2047.80|2066.40|-1427.20
38711|80039|38829|4627|24838|1669098|836|48953|24838|1669098|836|48953|30|17|12|4|18|89779|52|8.92|16.77|12.91|200.72|671.32|463.84|872.04|29.61|248.39|139.53|422.93|452.54|562.46|592.07|-40.91
38711|80039|38723|5571|24838|1669098|836|48953|24838|1669098|836|48953|34|4|1|3|237|89779|14|78.39|90.15|54.99|492.24|769.86|1097.46|1262.10|53.89|0.00|239.80|769.86|823.75|1009.66|1063.55|-327.60
38711|80039|38753|8015|24838|1669098|836|48953|24838|1669098|836|48953|49|7|5|4|30|89779|94|74.50|129.63|80.37|4630.44|7554.78|7003.00|12185.22|75.55|0.00|2680.75|7554.78|7630.33|10235.53|10311.08|551.78
38711|83487|38725|1657|99604|1401432|6097|43509|99604|1401432|6097|43509|7|10|16|2|248|89780|84|49.64|118.14|27.17|7641.48|2282.28|4169.76|9923.76|205.41|0.00|2480.94|2282.28|2487.69|4763.22|4968.63|-1887.48
38711|81127|38807|11954|90442|1528749|4560|20922|90442|1528749|4560|20922|19|13|10|2|150|89781|21|35.65|72.01|3.60|1436.61|75.60|748.65|1512.21|3.02|0.00|287.32|75.60|78.62|362.92|365.94|-673.05
38711|81127|38798|4208|90442|1528749|4560|20922|90442|1528749|4560|20922|33|12|12|2|198|89781|88|66.72|72.72|34.18|3391.52|3007.84|5871.36|6399.36|180.47|0.00|2111.79|3007.84|3188.31|5119.63|5300.10|-2863.52
38711|81127|38806|10843|90442|1528749|4560|20922|90442|1528749|4560|20922|29|29|8|3|289|89781|55|74.17|132.02|93.73|2105.95|5155.15|4079.35|7261.10|309.31|0.00|943.94|5155.15|5464.46|6099.09|6408.40|1075.80
38711|81127|38724|12731|90442|1528749|4560|20922|90442|1528749|4560|20922|13|14|9|0|275|89781|90|10.73|23.50|7.52|1438.20|676.80|965.70|2115.00|47.38|0.00|274.95|676.80|724.18|951.75|999.13|-288.90
38711|81127|38750|11796|90442|1528749|4560|20922|90442|1528749|4560|20922|49|19|7|1|190|89781|16|49.93|97.36|73.02|389.44|1168.32|798.88|1557.76|70.10|0.00|716.57|1168.32|1238.42|1884.89|1954.99|369.44
38711|81127|38721|5294|90442|1528749|4560|20922|90442|1528749|4560|20922|57|15|13|4|250|89781|59|72.07|110.99|86.57|1440.78|5107.63|4252.13|6548.41|204.31|0.00|785.81|5107.63|5311.94|5893.44|6097.75|855.50
38711|81127|38751|3063|90442|1528749|4560|20922|90442|1528749|4560|20922|12|11|6|3|289|89781|74|65.46|113.25|29.44|6201.94|2178.56|4844.04|8380.50|21.79|0.00|2597.96|2178.56|2200.35|4776.52|4798.31|-2665.48
38711|81127|38824|16920|90442|1528749|4560|20922|90442|1528749|4560|20922|43|2|15|2|194|89781|33|73.16|92.91|28.80|2115.63|950.40|2414.28|3066.03|47.52|0.00|214.62|950.40|997.92|1165.02|1212.54|-1463.88
