38702|3116|38765|3837|56795|492279|5239|43019|56795|492279|5239|43019|51|6|14|3|249|89325|81|2.95|4.90|0.05|392.85|4.05|238.95|396.90|0.20|0.00|123.04|4.05|4.25|127.09|127.29|-234.90
38702|3116|38775|14826|56795|492279|5239|43019|56795|492279|5239|43019|47|28|17|1|175|89325|76|43.34|67.61|12.17|4213.44|924.92|3293.84|5138.36|34.04|499.46|2158.11|425.46|459.50|2583.57|2617.61|-2868.38
38702|3116|38760|5338|56795|492279|5239|43019|56795|492279|5239|43019|57|23|9|0|75|89325|70|86.68|104.02|12.48|6407.80|873.60|6067.60|7281.40|69.89|0.00|1529.09|873.60|943.49|2402.69|2472.58|-5194.00
38702|3116|38740|16589|56795|492279|5239|43019|56795|492279|5239|43019|48|9|19|0|131|89325|8|48.01|118.10|68.50|396.80|548.00|384.08|944.80|27.40|0.00|406.26|548.00|575.40|954.26|981.66|163.92
38702|3116|38793|17413|56795|492279|5239|43019|56795|492279|5239|43019|42|22|4|2|168|89325|33|35.90|103.03|42.24|2006.07|1393.92|1184.70|3399.99|97.57|0.00|850.00|1393.92|1491.49|2243.92|2341.49|209.22
38702|3116|38746|8646|56795|492279|5239|43019|56795|492279|5239|43019|55|1|4|3|278|89325|37|92.15|220.24|185.00|1303.88|6845.00|3409.55|8148.88|0.00|0.00|1222.33|6845.00|6845.00|8067.33|8067.33|3435.45
38702|3116|38733|3532|56795|492279|5239|43019|56795|492279|5239|43019|59|3|1|0|141|89325|50|48.64|58.85|13.54|2265.50|677.00|2432.00|2942.50|54.16|0.00|500.22|677.00|731.16|1177.22|1231.38|-1755.00
38702|3116|38738|10000|56795|492279|5239|43019|56795|492279|5239|43019|58|16|13|1|13|89325|61|70.60|157.44|129.10|1728.74|7875.10|4306.60|9603.84|53.55|5197.57|4417.77|2677.53|2731.08|7095.30|7148.85|-1629.07
38702|3116|38791|8722|56795|492279|5239|43019|56795|492279|5239|43019|29|18|13|2|293|89325|67|62.49|69.36|13.18|3764.06|883.06|4186.83|4647.12|70.64|0.00|278.83|883.06|953.70|1161.89|1232.53|-3303.77
38702|84019|38720|14909|2080|667307|4638|15088|2080|667307|4638|15088|43|0|17|3|294|89326|51|13.68|25.72|3.60|1128.12|183.60|697.68|1311.72|7.34|0.00|209.88|183.60|190.94|393.48|400.82|-514.08
38702|84019|38706|12560|2080|667307|4638|15088|2080|667307|4638|15088|44|12|10|0|228|89326|34|50.49|116.63|108.47|277.44|3687.98|1716.66|3965.42|47.21|2507.83|951.70|1180.15|1227.36|2131.85|2179.06|-536.51
38702|84019|38755|15977|2080|667307|4638|15088|2080|667307|4638|15088|41|15|15|0|113|89326|47|55.67|60.68|33.37|1283.57|1568.39|2616.49|2851.96|60.38|705.78|1026.71|862.61|922.99|1889.32|1949.70|-1753.88
38702|84019|38734|7666|2080|667307|4638|15088|2080|667307|4638|15088|12|19|9|2|200|89326|100|18.15|45.01|30.16|1485.00|3016.00|1815.00|4501.00|90.48|0.00|315.07|3016.00|3106.48|3331.07|3421.55|1201.00
38702|84019|38729|13113|2080|667307|4638|15088|2080|667307|4638|15088|4|26|16|2|248|89326|47|48.89|50.36|27.19|1088.99|1277.93|2297.83|2366.92|115.01|0.00|970.44|1277.93|1392.94|2248.37|2363.38|-1019.90
38702|84019|38723|339|2080|667307|4638|15088|2080|667307|4638|15088|28|0|18|1|242|89326|81|85.07|107.19|23.58|6772.41|1909.98|6890.67|8682.39|171.90|0.00|347.30|1909.98|2081.88|2257.28|2429.18|-4980.69
38702|84019|38774|12328|2080|667307|4638|15088|2080|667307|4638|15088|18|18|18|1|288|89326|26|64.47|174.07|52.22|3168.10|1357.72|1676.22|4525.82|40.73|0.00|2036.62|1357.72|1398.45|3394.34|3435.07|-318.50
38702|84019|38764|8748|2080|667307|4638|15088|2080|667307|4638|15088|8|2|7|2|62|89326|75|88.73|165.93|117.81|3609.00|8835.75|6654.75|12444.75|706.86|0.00|5102.35|8835.75|9542.61|13938.10|14644.96|2181.00
38702|84019|38788|3310|2080|667307|4638|15088|2080|667307|4638|15088|30|24|9|2|291|89326|48|9.29|13.75|12.79|46.08|613.92|445.92|660.00|24.56|0.00|79.20|613.92|638.48|693.12|717.68|168.00
38702|84019|38711|8448|2080|667307|4638|15088|2080|667307|4638|15088|17|27|7|3|235|89326|23|36.66|39.23|15.30|550.39|351.90|843.18|902.29|24.63|0.00|252.64|351.90|376.53|604.54|629.17|-491.28
38702|84019|38719|13717|2080|667307|4638|15088|2080|667307|4638|15088|9|25|0|4|52|89326|45|15.72|16.82|2.86|628.20|128.70|707.40|756.90|11.58|0.00|166.52|128.70|140.28|295.22|306.80|-578.70
38702|44787|38806|16303|60629|279334|1710|2884|60629|279334|1710|2884|11|6|5|2|270|89327|7|58.35|170.38|126.08|310.10|882.56|408.45|1192.66|18.00|582.49|393.58|300.07|318.07|693.65|711.65|-108.38
38702|44787|38759|13850|60629|279334|1710|2884|60629|279334|1710|2884|25|9|4|2|217|89327|50|92.29|191.04|34.39|7832.50|1719.50|4614.50|9552.00|17.20|0.00|3534.24|1719.50|1736.70|5253.74|5270.94|-2895.00
38702|44787|38818|10001|60629|279334|1710|2884|60629|279334|1710|2884|53|14|18|2|211|89327|82|97.45|287.48|258.73|2357.50|21215.86|7990.90|23573.36|1272.95|0.00|6129.07|21215.86|22488.81|27344.93|28617.88|13224.96
38702|44787|38795|14285|60629|279334|1710|2884|60629|279334|1710|2884|26|4|18|4|15|89327|40|10.80|15.23|2.28|518.00|91.20|432.00|609.20|5.47|0.00|201.04|91.20|96.67|292.24|297.71|-340.80
38702|44787|38812|7784|60629|279334|1710|2884|60629|279334|1710|2884|7|17|18|1|202|89327|55|64.30|147.89|99.09|2684.00|5449.95|3536.50|8133.95|218.00|0.00|1789.47|5449.95|5667.95|7239.42|7457.42|1913.45
38702|44787|38781|16755|60629|279334|1710|2884|60629|279334|1710|2884|16|25|7|1|160|89327|50|3.12|5.37|5.05|16.00|252.50|156.00|268.50|0.00|133.83|10.74|118.67|118.67|129.41|129.41|-37.33
38702|44787|38706|10003|60629|279334|1710|2884|60629|279334|1710|2884|3|23|13|0|25|89327|18|60.74|168.25|70.67|1756.44|1272.06|1093.32|3028.50|0.00|623.31|1090.26|648.75|648.75|1739.01|1739.01|-444.57
38702|44787|38814|8040|60629|279334|1710|2884|60629|279334|1710|2884|38|23|1|0|213|89327|80|97.19|106.91|18.17|7099.20|1453.60|7775.20|8552.80|116.29|0.00|256.58|1453.60|1569.89|1710.18|1826.47|-6321.60
38702|44787|38814|10484|60629|279334|1710|2884|60629|279334|1710|2884|56|2|11|1|95|89327|17|6.63|17.04|9.03|136.17|153.51|112.71|289.68|7.31|49.12|8.69|104.39|111.70|113.08|120.39|-8.32
38702|44787|38784|5237|60629|279334|1710|2884|60629|279334|1710|2884|28|29|0|4|9|89327|61|99.22|114.10|25.10|5429.00|1531.10|6052.42|6960.10|137.80|0.00|3132.04|1531.10|1668.90|4663.14|4800.94|-4521.32
38702|44787|38726|12731|60629|279334|1710|2884|60629|279334|1710|2884|28|20|11|2|108|89327|8|6.87|19.92|11.55|66.96|92.40|54.96|159.36|0.92|0.00|63.74|92.40|93.32|156.14|157.06|37.44
38702|20754|38786|17735|99574|1188131|6685|17522|99574|1188131|6685|17522|13|20|11|0|266|89328|52|50.04|97.58|66.35|1623.96|3450.20|2602.08|5074.16|69.00|0.00|1370.02|3450.20|3519.20|4820.22|4889.22|848.12
38702|20754|38737|7194|99574|1188131|6685|17522|99574|1188131|6685|17522|46|7|9|4|104|89328|90|20.03|43.87|38.17|513.00|3435.30|1802.70|3948.30|240.47|0.00|315.86|3435.30|3675.77|3751.16|3991.63|1632.60
38702|20754|38802|17629|99574|1188131|6685|17522|99574|1188131|6685|17522|3|12|11|3|105|89328|97|17.19|30.25|20.57|938.96|1995.29|1667.43|2934.25|79.81|0.00|293.42|1995.29|2075.10|2288.71|2368.52|327.86
38702|20754|38766|5368|99574|1188131|6685|17522|99574|1188131|6685|17522|22|19|4|4|32|89328|70|45.65|115.49|25.41|6305.60|1778.70|3195.50|8084.30|13.34|444.68|1212.64|1334.02|1347.36|2546.66|2560.00|-1861.48
